x,y,u,v,p
-0.25,-0.25,0.7465971410224586,-0.00034176924183178595,-0.11702978666648549
-0.24,-0.25,0.7471522357149747,-0.0007142158922977294,-0.1173351892909036
-0.22999999999999998,-0.25,0.74778438215093,-0.0010478764886800614,-0.11775799287238849
-0.21999999999999997,-0.25,0.7484948676061427,-0.0013543372153124004,-0.11829411230074745
-0.20999999999999996,-0.25,0.7492852029536822,-0.001638784413037362,-0.118937398973864
-0.19999999999999996,-0.25,0.7501561527646903,-0.0019011582327212936,-0.11967984499785186
-0.18999999999999995,-0.25,0.7511069534495832,-0.002137954056059682,-0.12051186986942745
-0.17999999999999994,-0.25,0.7521348332132458,-0.0023442461968656014,-0.12142266755344872
-0.16999999999999993,-0.25,0.7532348722328264,-0.0025155307200746685,-0.12240058826040212
-0.15999999999999992,-0.25,0.7544001728157843,-0.002649085801058479,-0.12343352868779577
-0.1499999999999999,-0.25,0.7556222608799806,-0.002744693950716741,-0.12450930667218982
-0.1399999999999999,-0.25,0.7568916175839935,-0.0028047214617082823,-0.12561600041413937
-0.1299999999999999,-0.25,0.7581982417138391,-0.0028336734324862743,-0.12674223784267558
-0.11999999999999988,-0.25,0.7595321629140485,-0.0028374172438936224,-0.12787742745720157
-0.10999999999999988,-0.25,0.7608838543649975,-0.0028222878732543574,-0.12901192744399195
-0.09999999999999987,-0.25,0.7622445228776511,-0.002794262522011596,-0.13013715453389496
-0.08999999999999986,-0.25,0.7636062786441017,-0.002758335797010014,-0.13124563767620553
-0.07999999999999985,-0.25,0.7649622030004912,-0.0027181590231498617,-0.13233102406022013
-0.06999999999999984,-0.25,0.7663063401768434,-0.0026759448008003457,-0.1333880463693943
-0.05999999999999983,-0.25,0.7676336396688024,-0.0026325917336926796,-0.13441246054791964
-0.04999999999999982,-0.25,0.7689398720069418,-0.0025879588499009495,-0.13540096299604254
-0.039999999999999813,-0.25,0.77022153477967,-0.002541213450627286,-0.13635109520932256
-0.029999999999999805,-0.25,0.7714757597065471,-0.0024911851158419644,-0.13726114265182235
-0.019999999999999796,-0.25,0.7727002265256333,-0.002436676125050427,-0.13813003328998583
-0.009999999999999787,-0.25,0.7738930859140924,-0.0023766987747090643,-0.13895723985939026
2.220446049250313e-16,-0.25,0.7750528915631787,-0.0023106286369592687,-0.13974268869379836
0.010000000000000231,-0.25,0.7761785405610997,-0.0022382771867957493,-0.14048667687679714
0.02000000000000024,-0.25,0.7772692210034783,-0.002159896553175042,-0.14118979860781863
0.03000000000000025,-0.25,0.7783243658964042,-0.002076133735988292,-0.1418528810073045
0.04000000000000026,-0.25,0.7793436126853257,-0.001987952454393302,-0.14247692910358997
0.050000000000000266,-0.25,0.7803267679834347,-0.0018965390615810936,-0.14306307942050775
0.060000000000000275,-0.25,0.7812737772214925,-0.0018032058168031898,-0.1436125613897204
0.07000000000000028,-0.25,0.7821846989901189,-0.0017093011594465982,-0.1441266657158999
0.0800000000000003,-0.25,0.7830596838187067,-0.0016161331148094593,-0.1446067187994741
0.0900000000000003,-0.25,0.7838989570658819,-0.001524908948973374,-0.14505406234828494
0.10000000000000031,-0.25,0.7847028055160478,-0.0014366918447306608,-0.1454700373682169
0.11000000000000032,-0.25,0.7854715672080134,-0.0013523737105453036,-0.14585597179978949
0.12000000000000033,-0.25,0.7862056239785533,-0.0012726621903711294,-0.1462131711528739
0.13000000000000034,-0.25,0.7869053961909477,-0.00119807940106572,-0.14654291157794846
0.14000000000000035,-0.25,0.7875713391348174,-0.0011289697616032775,-0.14684643489504628
0.15000000000000036,-0.25,0.7882039406238663,-0.0010655143775584637,-0.1471249451779357
0.16000000000000036,-0.25,0.7888037193755639,-0.001007749706362155,-0.14737960655958723
0.17000000000000037,-0.25,0.7893712238242467,-0.0009555885759972883,-0.14761154198507948
0.18000000000000038,-0.25,0.789907031090135,-0.0009088420053403427,-0.14782183268984977
0.1900000000000004,-0.25,0.7904117458961208,-0.000867240639839801,-0.1480115182250499
0.2000000000000004,-0.25,0.7908859992881553,-0.0008304549480194247,-0.14818159688843477
0.2100000000000004,-0.25,0.7913304470711183,-0.0007981136099964141,-0.1483330264494972
0.22000000000000042,-0.25,0.7917457679189068,-0.0007698197644232969,-0.14846672508228964
0.23000000000000043,-0.25,0.7921326611548736,-0.000745164965925308,-0.14858357243933906
0.24000000000000044,-0.25,0.7924918442269029,-0.0007237408453875487,-0.14868441081605152
0.25000000000000044,-0.25,0.7928240499212516,-0.0007051485662375838,-0.1487700463676354
0.26000000000000045,-0.25,0.7931300233718139,-0.0006890062376505093,-0.1488412503504987
0.27000000000000046,-0.25,0.7934105189279841,-0.0006749544868345364,-0.14889876036775604
0.28000000000000047,-0.25,0.7936662969458603,-0.0006626604131303448,-0.1489432816043875
0.2900000000000005,-0.25,0.7938981205655584,-0.0006518201517823445,-0.14897548804205926
0.3000000000000005,-0.25,0.7941067525325906,-0.0006421602693090951,-0.14899602364697634
0.3100000000000005,-0.25,0.7942929521148452,-0.0006334381989664163,-0.14900550352658737
0.3200000000000005,-0.25,0.7944574721591172,-0.0006254419067165534,-0.14900451505277276
0.3300000000000005,-0.25,0.7946010563232093,-0.0006179889575452409,-0.1489936189503941
0.3400000000000005,-0.25,0.7947244365116763,-0.0006109251305238539,-0.14897335035097492
0.35000000000000053,-0.25,0.7948283305356716,-0.0006041227098561239,-0.14894421981185152
0.36000000000000054,-0.25,0.7949134400103561,-0.0005974785590417732,-0.14890671430150615
0.37000000000000055,-0.25,0.7949804484970631,-0.000590912066749022,-0.14886129815200214
