x,y,u,v,p
-0.5,-0.5,0.4106537389883964,0.040034032889424705,-0.11913203541203651
-0.475,-0.5,0.4109531368368633,0.03775485041395828,-0.11751201228106374
-0.44999999999999996,-0.5,0.4114533885389893,0.03532541378512496,-0.11606305876158854
-0.42499999999999993,-0.5,0.41220357164145294,0.03287510594489575,-0.11483212029548755
-0.3999999999999999,-0.5,0.4132532025667427,0.03056851202217914,-0.11386655137156386
-0.3749999999999999,-0.5,0.41463773665401005,0.028571813458171415,-0.11321014785794331
-0.34999999999999987,-0.5,0.41636320134203,0.027005443847805954,-0.1128981171887948
-0.32499999999999984,-0.5,0.4183951671253274,0.025896889100939933,-0.11295150238017032
-0.2999999999999998,-0.5,0.42065709354426095,0.025153858757784857,-0.11337199544188052
-0.2749999999999998,-0.5,0.42304025037470694,0.02457572225744422,-0.11413840337888875
-0.24999999999999978,-0.5,0.42542275972206545,0.02390755675117614,-0.11520604390632798
-0.22499999999999976,-0.5,0.42769122947704974,0.02292091354510221,-0.11650986399981547
-0.19999999999999973,-0.5,0.42975750118436945,0.021489615129287307,-0.11797111407955052
-0.1749999999999997,-0.5,0.4315659485233473,0.01962867733243628,-0.11950630156356508
-0.1499999999999997,-0.5,0.43309162730771716,0.017481847721416546,-0.12103640651255691
-0.12499999999999967,-0.5,0.4343332343091054,0.015267920273506628,-0.1224943534900062
-0.09999999999999964,-0.5,0.4353054038626955,0.013212572728506797,-0.12382946993310676
-0.07499999999999962,-0.5,0.4360329931976784,0.01149266043633829,-0.12500870760686458
-0.0499999999999996,-0.5,0.4365477017914067,0.010207525684918124,-0.12601526462518234
-0.024999999999999578,-0.5,0.436886104508147,0.009377276197131176,-0.12684564715447663
4.440892098500626e-16,-0.5,0.4370880893965643,0.008959020262286415,-0.1275061739059125
0.025000000000000466,-0.5,0.4371951590460993,0.00887027535886693,-0.12800964346461546
0.05000000000000049,-0.5,0.43724851514342,0.009011489595249614,-0.1283725516577127
0.07500000000000051,-0.5,0.437287091217871,0.009283505972418882,-0.1286129815347419
0.10000000000000053,-0.5,0.43734575918889695,0.009598887314777177,-0.12874912700036806
0.12500000000000056,-0.5,0.4374538990772215,0.009887778923361533,-0.12879833796145096
0.15000000000000058,-0.5,0.4376344499234238,0.01009966723155393,-0.12877655900257576
0.1750000000000006,-0.5,0.4379034838179817,0.0102024372884511,-0.12869804693576162
0.20000000000000062,-0.5,0.43827027791344186,0.010179894471730205,-0.12857527620866607
0.22500000000000064,-0.5,0.43873780867247003,0.010028606686285586,-0.1284189649804696
0.25000000000000067,-0.5,0.439303561785649,0.009754640436152252,-0.12823817452839928
0.2750000000000007,-0.5,0.43996053996010853,0.00937054010637825,-0.12804044965439998
0.3000000000000007,-0.5,0.44069835596454554,0.008892736265508324,-0.1278319784886579
0.32500000000000073,-0.5,0.4415043150235102,0.008339456312826603,-0.1276177575229397
0.35000000000000075,-0.5,0.4423644136077319,0.007729137792381005,-0.12740175279279425
0.3750000000000008,-0.5,0.4432642062346295,0.007079300894581725,-0.12718705160032828
0.4000000000000008,-0.5,0.44418951464400397,0.006405813789634715,-0.12697600155038347
0.4250000000000008,-0.5,0.4451269725621818,0.005722476042087813,-0.12677033531219437
0.45000000000000084,-0.5,0.4460644133252202,0.005040846482503383,-0.12657128064404233
0.47500000000000087,-0.5,0.4469911169135108,0.004370248791939226,-0.12637965597916964
0.5000000000000009,-0.5,0.4478979380462136,0.0037178978985385434,-0.1261959523672413
0.5250000000000008,-0.5,0.4487773387668932,0.003089101120213128,-0.12602040286707064
0.5500000000000009,-0.5,0.44962334835639095,0.0024874985104528756,-0.12585304064471872
0.5750000000000011,-0.5,0.4504314712906883,0.0019153163030004167,-0.12569374708594355
0.600000000000001,-0.5,0.451198561022763,0.0013736153295503296,-0.12554229121408914
0.6250000000000009,-0.5,0.45192267413495724,0.0008625227038362958,-0.12539836163798807
0.650000000000001,-0.5,0.4526029162425931,0.00038144000312590257,-0.12526159215794244
0.6750000000000012,-0.5,0.4532392881511012,-7.077518970179802e-05,-0.12513158204539776
0.7000000000000011,-0.5,0.4538325382909663,-0.0004956549756280244,-0.12500791189380392
0.725000000000001,-0.5,0.45438402541428047,-0.000894992972781207,-0.12489015582151528
0.7500000000000011,-0.5,0.45489559392116774,-0.0012707401857174894,-0.12477789069714341
0.7750000000000012,-0.5,0.45536946295271086,-0.0016249222661919895,-0.12467070295634969
0.8000000000000012,-0.5,0.4558081294844609,-0.0019595753235196606,-0.12456819348809281
0.8250000000000011,-0.5,0.45621428502297035,-0.002276697471621788,-0.12446998098825321
0.8500000000000012,-0.5,0.45659074509136566,-0.0025782134700910557,-0.12437570410912553
0.8750000000000013,-0.5,0.4569403904392243,-0.0028659500661329974,-0.12428502267384155
0.9000000000000012,-0.5,0.457266118784755,-0.0031416199296779544,-0.12419761817447084
0.9250000000000012,-0.5,0.45757080585899024,-0.003406812366223748,-0.12411319373034949
0.9500000000000013,-0.5,0.4578572745449435,-0.003662989272639205,-0.12403147364808849
0.9750000000000014,-0.5,0.458128270968324,-0.003911485059489402,-0.12395220269573523
1.0000000000000013,-0.5,0.4583864464844576,-0.00415350949404359,-0.1238751451798014
1.0250000000000012,-0.5,0.4586343446069264,-0.004390152619209432,-0.12380008389449722
1.0500000000000014,-0.5,0.45887439202875036,-0.004622391075697726,-0.12372681899683345
1.0750000000000015,-0.5,0.4591088929910938,-0.004851095299646203,-0.12365516684861026
1.1000000000000014,-0.5,0.4593400263536781,-0.005077037188319138,-0.12358495885619544
