x,y,z
0.08895686089968348,0.5806696534740595,0.11010471129720975
0.052244276827423976,0.4972500206731869,0.18061101656211842
0.9247995008750018,0.6604204338084072,0.15511006290192061
0.5167507153565679,0.49484863622970865,0.17613080112709623
0.03550084080922995,0.6072218067690018,0.16862973364885378
0.15774695410576683,0.5591633483675991,0.15532594667107485
0.3302036119498971,0.6467789393842636,0.1480738106226249
0.9159514853060864,0.43553444639301475,0.1453945358861199
0.5443685003801305,0.6878162639974951,0.10063834411580325
0.8779637763311264,0.6697596376153857,0.1489024992044345
0.8664075094108187,0.4492038700845197,0.12751355619306798
0.8981992406004733,0.5402551751918545,0.11576538206956952
0.867130652581204,0.5025347469386549,0.11450700881006823
0.8547483420753812,0.47886640884311504,0.19099417141220631
0.8668499397753529,0.4416372280001549,0.16044596126572325
0.8844312360627316,0.45468191185098167,0.13873246478285303
0.20250697194902328,0.6182628023753651,0.11553498573237923
0.6932800757726056,0.6504306319195707,0.11484909499750229
0.5612931630236366,0.6931363752245774,0.13188195396594496
0.6816113225445568,0.6566076154361834,0.13687436967894545
0.27624940355288724,0.5049176696630298,0.20773699795698125
0.944846324245307,0.6297322637125817,0.18684220770972604
0.1227716947249481,0.48383728588382846,0.17975903189437636
0.8983467568367691,0.5416443012100172,0.11518517284212308
0.19311638302387418,0.6907607898501025,0.11143795807038807
0.0032782272970290757,0.5049883804140821,0.12678748222477504
0.6787451643226555,0.6407937920642297,0.11786538841623623
0.3587978680663599,0.6173671131379768,0.18676304717185344
0.75956474801429,0.5430217703093871,0.15163297858397143
0.033329656843037445,0.6782224423145515,0.11056871583733688
0.4259380516375126,0.35,0.1735016393069646
0.9855319294407519,0.6752838928517824,0.1071357727796973
0.03011546267134369,0.6945172171380143,0.22620551594327487
0.6891052420238644,0.7226056576543554,0.10671288757682021
0.5034793784004434,0.350980542138651,0.15246194231640225
0.9506108776909282,0.6872244238870135,0.204607766155077
0.9791515119809444,0.5249759724355978,0.1330106573176169
0.42799336168885305,0.6394778620285372,0.17613080112709623
0.3776809522392206,0.7046816361200352,0.10055241664781317
0.6681798893473887,0.7417001640142535,0.11419481522281545
0.6555153275591228,0.6326029426887763,0.13575602737539844
0.89035620527915,0.45606334548618466,0.18959665477940002
0.3648891702712371,0.6287291178024647,0.12469828900166255
0.5800652993653483,0.6276613558754862,0.1409034327706009
0.5741754784218377,0.4895264539764449,0.15657401213741018
0.9342448003946471,0.4432535160043341,0.18715073735580298
0.03354793235157036,0.42040193146258126,0.16468478972347111
0.4989854823581883,0.7242898161451095,0.10047153005754875
0.7100591156894676,0.6130696746392938,0.11732535591326636
0.3331163978469693,0.6802364265177456,0.11846293864176081
0.9574050861817892,0.6993701048585618,0.10851977626253057
0.9752885747751294,0.6347061585343026,0.11250996560103843
0.02703575206404673,0.6991198065514894,0.15835491121970866
0.6989173498663326,0.7220838774009833,0.1287214259998302
0.045071285932080755,0.46472573793706556,0.1988247332386996
0.005359844943058522,0.5445108381338487,0.10721989431285715
0.03220678195076187,0.6426658813879063,0.16375889900713964
0.987014369981433,0.6068102051084829,0.13260915043042826
0.32375689206619496,0.5329262869131199,0.2249136867351167
0.7899388321966545,0.481727383582345,0.1944622645179192
0.42189605942526726,0.5561117800474993,0.16627188809292728
0.05784633755884874,0.5466741729108135,0.16821084197617628
0.47950180650992513,0.3989436149913539,0.2057169012679431
0.6830509224293703,0.7062418289007855,0.10983856076402293
0.7192887089564884,0.5869794193549913,0.1561223509133245
0.8391946395918177,0.6399372156355825,0.13647824745982856
0.9999875146707348,0.688325499749425,0.11899046688036886
0.9699152085890955,0.6710029042181976,0.13632314535049103
0.6220530178932467,0.6310483712648041,0.12280790068236853
0.4477631172593863,0.5481780337794285,0.17613080112709623
0.5283631366724811,0.6554283139562898,0.17613078929266088
0.7863957206054318,0.6986644174802772,0.1317122777495077
0.23289199114962583,0.6936287469061728,0.12896392541402488
0.6838836820569308,0.655814767441748,0.11608258043952022
0.961015417365644,0.5502207164882796,0.11221161356933892
0.9321989223882587,0.5277381888120609,0.13931816873861974
0.5569257475088913,0.5745815465667192,0.15246194231640225
0.4216251928696044,0.635646877798093,0.10574181476159246
0.5042585812909518,0.35000005917217664,0.17083624636309297
0.866411592291005,0.4889442589307514,0.1221840543415572
0.05534027753494245,0.42192360315635663,0.10793332318700793
0.574293112708944,0.5702487822785987,0.16564166890869475
0.4474517532660496,0.5188033676600545,0.15246194231640225
0.5663440408471306,0.7613124269195143,0.1300227286734641
0.8933126839114331,0.5147616713086922,0.14445169234118882
0.9628249616986406,0.5749510768096664,0.20915570414623263
0.41395870365442317,0.7053989212449359,0.10017918400177542
0.023281143728843955,0.6450766150352893,0.11250869339924126
0.451499544351603,0.5205851602422199,0.15246194231640225
0.9109398978078633,0.5520193731407798,0.1100287324472736
0.2770593049686223,0.6285611871652375,0.13276638865534152
0.6808368770970482,0.5448575279166233,0.19635283331235193
0.8738680557825167,0.4310904975850386,0.10921847954880948
0.9637304735173466,0.5835031131511645,0.13958559147360372
0.43169301919052255,0.6030601684156454,0.14291764182806607
0.9664747607242963,0.4339021819011501,0.19862225196754818
0.04945047434308486,0.686657672779416,0.2022758320952893
0.056590911073742776,0.6059431552045752,0.11225691282914486
0.035464544596095646,0.42910538940403153,0.19074261273777224
0.9889405426745337,0.6100250294638576,0.1059050784892502
0.5462636076805094,0.6471630259826574,0.15246194231640225
0.33523721149782015,0.6566192131827995,0.11924345515458992
0.23322804769226302,0.6372729883835901,0.13574537638360812
0.9637282249746355,0.5734259731296475,0.15261516866774116
0.5010572481918447,0.40880258719769935,0.2057169012679431
0.7086773270212049,0.5732989304664597,0.1707832990994598
0.8679161040535627,0.6574316471676934,0.11383466672847033
0.08272554549050498,0.5817697825816452,0.15515790952392974
0.8663649054436576,0.5370449662662556,0.12396553331118648
0.10079788800272278,0.5518627443892855,0.11325669243413455
0.16736771096350445,0.6758908218673,0.11512416277770465
0.8819184895828679,0.44976221874303823,0.19307342844342198
0.8344131726884418,0.559392463035444,0.13048451425696822
0.9695645542704879,0.6200309853569094,0.11251231651161527
0.31025571262445334,0.5485122974051143,0.21222292350704663
0.639493395642022,0.6303715007365301,0.1410329369963357
0.8975757433755039,0.6041433151085429,0.12736511687081703
0.8788430157034165,0.5212670604055061,0.10985891007556009
0.8127917776984696,0.6975287258945473,0.13515080251856715
0.07540404781662949,0.43134547049406313,0.11888436229187557
0.8993152870235678,0.41622271897277086,0.15950116503896394
0.9247657727343325,0.6302052860924248,0.1310462298123361
0.24730857008078555,0.7146300174852427,0.10539489361560737
0.5958610515545644,0.6902865840267273,0.10018496808203933
0.9595738056268258,0.7166838245632972,0.21908227464714064
0.5884443517657365,0.7375076969568819,0.13389560680494997
0.10585876592406432,0.5371971571045039,0.1377158572025564
0.260034073293745,0.5924630824782313,0.15007789532067162
0.7759463875930203,0.646495682174818,0.11263748755885673
0.3538160737590614,0.7468497410283378,0.1333544299120844
0.9527816089899696,0.4259330506714649,0.12766531507442688
0.9629413533700382,0.6987243588951861,0.22948658355036763
0.053048823161175554,0.6498112175747877,0.12437139822918267
0.378658239908158,0.7324096589086275,0.13353367131087115
0.1336692747268549,0.42549618249153237,0.13293160920687982
0.47595265935668796,0.37533326562889463,0.15246194231640225
0.3930721975118937,0.7371586994592195,0.1333005891485844
0.5187774570810396,0.5264395370519392,0.15246194231640225
0.47734245993766394,0.42799354420547664,0.2057169012679431
0.5135013344500513,0.4853686026423918,0.17613080112709623
0.7171760196454865,0.5771788500869626,0.162331689776109
0.38083885296069375,0.6487570060762538,0.13262191386892364
0.9316055438011853,0.6264274976487556,0.15051313626574725
0.8666001148456935,0.41806463048637466,0.14421411605208834
0.391537064147939,0.6357648079460825,0.10434710466512287
0.5432143470752975,0.6165913659025826,0.15246194231640225
0.4931790941837018,0.47040478758748133,0.15246194231640225
0.5820132474194425,0.7412725858660494,0.10225565816552498
0.40285273699813895,0.7523131672671763,0.10568005261880929
0.9680695100561885,0.6529487038953293,0.1442326961155448
0.18702713409352542,0.6181160553773654,0.13987478956958124
0.485286087959229,0.6644236682449711,0.15246194231640225
0.11040837848781808,0.5594300965397697,0.1570371290948881
0.3200689210694065,0.7435070455993028,0.11938211213260322
0.16155895590195343,0.5939745173854528,0.12192877965443182
0.5800652993653483,0.6308060612015747,0.14236339380138674
0.4929675240662227,0.7640580750865258,0.10446820644177868
0.8485853823646259,0.45697021826495277,0.18372736658117406
0.5660183571870536,0.3825117382346793,0.17613080112709623
0.884275731582593,0.559241751501611,0.12049608220402033
0.9839380085193322,0.45789910309342086,0.1366740777783287
0.5190774836853373,0.4210647190128215,0.2057169012679431
0.08239659552627897,0.5059962009261518,0.14552956679315035
0.3339772701756386,0.699013355805763,0.13637850683893
0.11576787471565388,0.439271110173938,0.11936729009408348
0.8694522729306082,0.4562805665465304,0.17593521341452018
0.8913157412951036,0.5322854522404032,0.1390373494228506
0.45826049807920755,0.6940844910104447,0.1638010414313233
0.9094827237865959,0.4576598108111985,0.10943659351730024
0.9923309308779186,0.5675415960263852,0.10627995197974542
0.22250162321120884,0.648834758316323,0.11182957255309059
0.9444974450919977,0.6254682574936852,0.2170347457370248
0.08435901117755494,0.5707678406118463,0.11679907088208895
0.058238974536763126,0.6079262515315775,0.11531480961353352
0.03953065538752837,0.6367627467046577,0.22863569356789287
0.8977080523624102,0.5551924219394657,0.13228459400031575
0.5069992234918219,0.3827126277742799,0.2057169012679431
0.38285934610331523,0.7210988973490863,0.10127007100709588
0.5909259381773958,0.6941262665671334,0.13274605709545734
0.9209105870836538,0.4823560287866796,0.17389608103626567
0.7881169800509223,0.5609342532692676,0.15661209535027817
0.14453782485891542,0.5457529212931286,0.1591922744426097
0.5422775331751631,0.6351216655584778,0.15246194231640225
0.5741818098447353,0.49761611892989044,0.1543961505910869
0.5696369428895459,0.6170831458624118,0.14472845836286
0.061162932140779815,0.5081719618602052,0.14293538756383226
0.17870822429344652,0.4764353791391538,0.20415663156336317
0.3129527449311598,0.5963098656798311,0.16179051880046108
0.543269732232607,0.4198855358772812,0.2057169012679431
0.7723419736268268,0.5391691290623027,0.17398740737364993
0.9816668620365789,0.6819141352412491,0.13287691044681893
0.49713738735212837,0.35000005917217664,0.20199985898078476
0.5740781401913096,0.38897067717285194,0.17341069463011954
0.5978266565861597,0.6485087196231862,0.1260987819949525
0.056084894288220555,0.5187408226693748,0.16689738533746612
0.8241407053119258,0.5610110587545111,0.15438058239142008
0.5741078446239694,0.41957133161946714,0.16834567169780626
0.41610724538723476,0.6411155111884737,0.1563306251405663
0.5097155577625395,0.4180221448635668,0.15246194231640225
0.043206628633786825,0.44435778716428265,0.18564366935521565
0.9372932325893865,0.5650975484435692,0.12180297960695295
0.42591701592872666,0.4957750358267591,0.17613080112709623
0.05778366238938043,0.5457974187699414,0.20902566145369061
0.39632122338535064,0.7403866600378022,0.13289974498977383
0.39005125079319103,0.6525865110022824,0.10262956951642847
0.5103039658867774,0.5346333450362235,0.1569221220524234
0.8394384881316391,0.5258071640004781,0.14420070171965021
0.11546397233378808,0.4378258297601698,0.1473170576559235
0.7925198041961526,0.5634012004844329,0.12896364138757713
0.35998553649202647,0.6145972043785539,0.15945444860552813
0.9623437143862487,0.4358297747264894,0.14861981596510207
0.48253470009108596,0.7423908808318552,0.10136241451419609
0.05655847288652362,0.5224560661223642,0.17439332850521388
0.030304233749173917,0.6811056657921881,0.22485491692930487
0.4577492859765787,0.5620430806868153,0.15246194823361994
0.26596820236310326,0.7066076904687826,0.10383591031414703
0.04684433049965565,0.7081885935113474,0.17276841911490215
0.9485235791609108,0.6637899342334479,0.12805252596374586
0.8863143905834345,0.528261921747261,0.13992084623324783
0.10490289858306076,0.5509562266435771,0.1338810208634149
0.1546004085249857,0.5245450806455032,0.1440863869916519
0.04820252722110276,0.6947921310705574,0.15029999808558786
0.7751467939704512,0.5646722188380763,0.13107535435766493
0.7771758670786816,0.5526688469512822,0.13790321998258326
0.948891866788149,0.6702975718729729,0.19166901825204025
0.9872528930253592,0.6743740614641835,0.10640063777599963
0.28812185108170796,0.5177143037494955,0.22429508896637096
0.570200942490931,0.6757727142027807,0.10120673547613658
0.10248305242047935,0.4310531007694192,0.15416731403247214
0.14663853772137087,0.5543286856774483,0.15671657566252345
0.9641359804436744,0.689773561255494,0.10840846393077358
0.25787861433348735,0.6547939290508238,0.11111786499755748
0.7413783215455628,0.7113688613155802,0.12719657676017074
0.44965781035452884,0.7014220184269646,0.1324888741056362
0.007094015520797145,0.44355677340947486,0.1067995310281473
0.253187911631818,0.684204157648342,0.1063812665805419
0.05596436056446023,0.5763175990563629,0.22600547848301758
0.9952114916076074,0.6100886987258931,0.10754411582845003
0.9696598214748345,0.7126430157945841,0.11112020939919487
0.29966804098033856,0.528975952402448,0.22162732321821713
0.0765085911685904,0.4574944245775658,0.16362789180811885
0.4335743985459273,0.749329824466711,0.13290995219023954
0.9745163778703321,0.6025825306060266,0.11251146443227204
0.34515848017170364,0.7095513287387407,0.13604304201805892
0.9160810723728685,0.4565770191513605,0.15019292603200696
0.8050804004701098,0.5267268179693946,0.173366419048969
0.2521055815149575,0.6720182987688738,0.10808878743006634
0.9500565527404192,0.5995307847693969,0.10798141655699355
0.4238730610180783,0.7066228385459954,0.10012574501735462
0.45826961059440596,0.7729259133346067,0.12343058369818766
0.31336828745864104,0.630388779012101,0.11723880122020418
0.09781711327472246,0.6607130402217576,0.15333374966330965
0.25502720773521564,0.5454198411109749,0.17975869461296967
0.4258538496301925,0.654127236136927,0.10321149414527492
0.08400283017765173,0.6321097425967084,0.12763168752645782
0.6460085481479768,0.6752387444810267,0.11969547969584
0.2520203321601114,0.5043721613668362,0.21948553303075705
0.49595033431709845,0.4538461048563255,0.1906292210957291
0.8440823797243902,0.6424749327739766,0.13790238565489302
0.966392570570981,0.719539177945749,0.205732049345156
0.03533661435025871,0.42705797292105135,0.1680524143905131
0.8978998293868123,0.41908848665830645,0.15864844071901424
0.43004492022419616,0.7664472108894451,0.1258119478274307
0.5181365277328402,0.38936233780985224,0.2057169012679431
0.025854458848688373,0.7105042966430901,0.15811981424480825
0.11191231628026256,0.6739039385209946,0.1516339342146237
0.10144299490659109,0.5819022690850812,0.11462841650687712
0.7539428586864824,0.6438472538939812,0.1347704319328646
0.0569887078654578,0.5283329875313731,0.17666235070682684
0.3423409259756722,0.5888281948410824,0.2021624937082051
0.844404394709517,0.522866425167174,0.14557941935194668
0.028656624136748188,0.41341263230542774,0.15831952625809417
0.11569903380538253,0.4499161255744083,0.12397080318523562
0.9572460905432305,0.5564233807295423,0.2282314706777977
0.9577981669510282,0.4535233206329026,0.1892580301642978
0.9288888308285375,0.5336688385574344,0.11075550701413764
0.6065418306185794,0.6265806944140062,0.11638064844477199
0.07571208041642286,0.428829765405369,0.1777062307433243
0.574297254761307,0.5665905216316873,0.17059966416655958
0.035342161150094406,0.6044084064597686,0.16845825268102982
0.43270983387343726,0.5367723008764238,0.15246194231640225
0.2549499111209063,0.5220949975006726,0.20710386750165935
0.02360723922727016,0.7043589702409655,0.1329421891920582
0.9570488696785799,0.4284827797617114,0.127696688162467
0.45614290339476443,0.5067957945487207,0.17613080112709623
0.0649997744167085,0.6223421322310531,0.13082122169354818
0.9642223126493524,0.5399261187177106,0.13660344986832365
0.5613577790404979,0.5589574883651631,0.15246194231640225
0.4401339301843417,0.4035425357298791,0.19831878745978931
0.41346260412570124,0.647066042785189,0.14482954219216768
0.23514914341261028,0.5784028265601988,0.12607968417495072
0.4715053022313388,0.6337385751023297,0.15246194231640225
0.8978713675698616,0.49935323651871305,0.12079687331283982
0.7954465192235994,0.6193106824510015,0.13840410654039315
0.46483535531136483,0.6409533794245545,0.11669859238414801
0.5533390023546345,0.7391067066854902,0.10143884780644863
0.43169311386600506,0.6282927821721216,0.14865207663579136
0.7854766583582815,0.6263548342158751,0.11411228897153708
0.5608825968762086,0.4526950876768529,0.17613080112709623
0.933653196972872,0.5659260772605021,0.1525137002192855
0.9039748592431213,0.5611587525073367,0.15312907902162354
0.5221990231042819,0.46609415369341384,0.15246194231640225
0.9198095112212425,0.5917988156235758,0.15562767743405895
0.0484496775683792,0.5469022224794795,0.10791968991751634
0.941579901751926,0.558986246042997,0.18862741452648196
