# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.272927292539785649e+00 7.198488959887249239e-01 9.002029334713106123e-03 1.310942463395880185e-02 3.412817105582093002e-02 7.177463095169134104e-03 4.507113090436395408e-01 1.469928516694321674e+00 1.257801052705379785e+00 2.043797576557477846e-01 1.771981482956403120e+00 1.251888484293502080e+00 6.634798223615130386e-01 1.292038839811118951e-02 1.854310118808709384e-02 4.805755214282823179e-02 1.007455573463154203e-02 4.507113090436395408e-01 1.469928516694321674e+00 1.257801052705379785e+00 2.043797576557477846e-01 1.771981482956403120e+00
5.000000000000000000e+01 7.233667052240043286e-04 2.443001197967735504e-04 1.684118759198462688e-04 1.231315085379670101e-03 4.955296899929147788e-04 5.140344672215489035e-04 3.061678173268936876e-01 1.477226810395660403e-03 1.039072011691721635e-03 2.502040027527618893e-01 6.742312178225679962e-04 9.863827974287858215e-04 2.274567770587242362e-04 2.402021188549771993e-04 1.688927296094730988e-03 6.577617422590077093e-04 7.094925667761518796e-04 3.061678173268936876e-01 1.477226810395660403e-03 1.039072011691721635e-03 2.502040027527618893e-01 6.742312178225679962e-04
1.000000000000000000e+02 9.165900525506977389e-04 1.022168413211015049e-03 7.084073919860125329e-04 4.896835840797114430e-04 9.013690353748232513e-04 1.621491783301462453e-04 2.475751077149581092e-01 4.819746855525726403e-03 5.829982663697884024e-03 2.364009242974520475e-01 5.172252087410102308e-05 1.241180438456344947e-03 1.207003329299811707e-03 9.734363970174737422e-04 6.876268622072863540e-04 1.169119029836689907e-03 2.298850890721256912e-04 2.475751077149581092e-01 4.819746855525726403e-03 5.829982663697884024e-03 2.364009242974520475e-01 5.172252087410102308e-05
1.500000000000000000e+02 5.549643148392397699e-04 4.679591193571056192e-03 1.112066742528229971e-03 6.484648845311395942e-04 1.342407552900960581e-03 6.542679879286272674e-05 2.054475796732432302e-01 3.201360455502288288e-02 2.537469314559421402e-02 1.581117109207824944e-01 4.302233102871168106e-03 5.831540541232178507e-04 6.245970073110271303e-03 1.424315730777621141e-03 8.739988280875981294e-04 1.800422646251376938e-03 8.342496387587261032e-05 2.054475796732432302e-01 3.201360455502288288e-02 2.537469314559421402e-02 1.581117109207824944e-01 4.302233102871168106e-03
2.000000000000000000e+02 1.592517721907708850e-03 1.203303155300991002e-03 7.207993961229096965e-04 6.711291668624368633e-04 7.888650430994041760e-04 3.122077035749491297e-05 1.780214682343149446e-01 3.026295905244642814e-02 2.711933268770992667e-02 1.605153356411651300e-01 4.671276442057739620e-03 1.846833756142801999e-03 1.443829888956352095e-03 9.234068316673558477e-04 8.910257193670015558e-04 1.050656920500692886e-03 4.185122725264715034e-05 1.780214682343149446e-01 3.026295905244642814e-02 2.711933268770992667e-02 1.605153356411651300e-01 4.671276442057739620e-03
2.500000000000000000e+02 4.781105185987086746e-03 8.664861324208081653e-03 2.415500348525916952e-04 5.381561232596864496e-04 2.618300125878412024e-04 5.096256708865135797e-05 1.261088013978620415e-01 3.803616727755815968e-02 4.429620750925176986e-02 1.204346841979279659e-01 2.211215053847616352e-03 5.572837820098953780e-03 9.603856501011271557e-03 3.058352137277879786e-04 7.016908463147815325e-04 3.193251449609240929e-04 7.064800152425688160e-05 1.261088013978620415e-01 3.803616727755815968e-02 4.429620750925176986e-02 1.204346841979279659e-01 2.211215053847616352e-03
3.000000000000000000e+02 2.749717939127370534e-03 2.074916200116394202e-02 1.589476891556513226e-04 1.208738931044685196e-04 6.759459667926440499e-05 9.043957279860777277e-05 9.771257166529839777e-02 3.946237103101769839e-02 6.723278133171353699e-02 7.767525373662330368e-02 1.395603002090033327e-05 3.100274644773611324e-03 2.873422443575844240e-02 2.337194023933190131e-04 1.607204728364406484e-04 9.529930805091201918e-05 1.263013098784347569e-04 9.771257166529839777e-02 3.946237103101769839e-02 6.723278133171353699e-02 7.767525373662330368e-02 1.395603002090033327e-05
3.500000000000000000e+02 2.869670067777124571e-03 2.012180681001750002e-02 1.137985003471779526e-04 5.462221501719773136e-05 2.537085087946980007e-04 1.503009160711136200e-05 9.504318229823233155e-02 3.795651120383373989e-02 7.061101093671379170e-02 7.263044038489425980e-02 1.226379545879375335e-05 3.147716417477259849e-03 2.841251145906999523e-02 1.527872144900508419e-04 6.457759384253700888e-05 3.667975168980041408e-04 2.060153484374129137e-05 9.504318229823233155e-02 3.795651120383373989e-02 7.061101093671379170e-02 7.263044038489425980e-02 1.226379545879375335e-05
4.000000000000000000e+02 3.333561059403964029e-03 1.937680326132347475e-02 6.399849996954568314e-05 7.353829522117247264e-05 5.008916843427633917e-04 5.538208753182353132e-06 9.288717505520553697e-02 3.658078729632360110e-02 7.348155536562854528e-02 6.809234063528460390e-02 1.315634441310355380e-05 3.733903276108349080e-03 2.752207803647451628e-02 8.507876226226257499e-05 8.908184407501959241e-05 7.232707799720073695e-04 6.503649482642369042e-06 9.288717505520553697e-02 3.658078729632360110e-02 7.348155536562854528e-02 6.809234063528460390e-02 1.315634441310355380e-05
4.500000000000000000e+02 4.143950677627185677e-03 1.815011086190510339e-02 2.463474811568019875e-05 5.004447893604328069e-05 7.733573809612987642e-04 1.135385220644452998e-05 9.017025522717250774e-02 3.468406954030615885e-02 7.701569311088245218e-02 6.283737187473102670e-02 1.630732162973829607e-05 4.723107108980218773e-03 2.587157936988040974e-02 3.449383607516365405e-05 6.545012024485601543e-05 1.116832114607070039e-03 1.362613475452618993e-05 9.017025522717250774e-02 3.468406954030615885e-02 7.701569311088245218e-02 6.283737187473102670e-02 1.630732162973829607e-05
