x,y,u,v,p
-0.25,-0.25,0.7452434639640797,0.0003915774104625708,0.30120610288012106
-0.225,-0.25,0.7454296051307046,-2.005387145860571e-05,0.298968094189602
-0.2,-0.25,0.7458982450249532,-0.00031131135006341737,0.2968417987034402
-0.17500000000000002,-0.25,0.7466882371973498,-0.0005006200111068448,0.29484020581413883
-0.15000000000000002,-0.25,0.7478043828401366,-0.0006137120939215812,0.292964935004243
-0.12500000000000003,-0.25,0.7492238395160316,-0.0006701762799942862,0.29121004223264846
-0.10000000000000003,-0.25,0.7509047964423672,-0.0006836383182662331,0.2895658569599254
-0.07500000000000004,-0.25,0.7527961063459676,-0.0006653987266888317,0.28802186299859694
-0.050000000000000044,-0.25,0.7548453161058655,-0.000626321391314813,0.28656836462793017
-0.02500000000000005,-0.25,0.7570037871372561,-0.0005765713825733876,0.28519715782916555
-5.551115123125783e-17,-0.25,0.7592291292878852,-0.0005245380811139261,0.2839015830740641
0.02499999999999991,-0.25,0.7614858498504831,-0.00047602410095383407,0.28267628722515004
0.04999999999999993,-0.25,0.7637450724009023,-0.00043407148968058196,0.28151690485142056
0.07499999999999996,-0.25,0.765983877110032,-0.00039933189879898245,0.2804197642405018
0.09999999999999992,-0.25,0.7681845425562938,-0.000370731832945545,0.2793816556346738
0.12499999999999989,-0.25,0.77033380478634,-0.0003462045019303889,0.27839966463978727
0.1499999999999999,-0.25,0.772422171124904,-0.00032333873067125207,0.27747106026062335
0.17499999999999993,-0.25,0.7744432960700911,-0.0002998727811731744,0.27659322422899724
0.1999999999999999,-0.25,0.7763934178343321,-0.0002740168136580734,0.2757636097999142
0.22499999999999987,-0.25,0.7782708529297048,-0.00024462083960952175,0.2749797207978181
0.2499999999999999,-0.25,0.7800755468670603,-0.00021122047975588587,0.2742391041201884
0.2749999999999999,-0.25,0.781808679576915,-0.0001739965830111767,0.273539350805204
0.2999999999999998,-0.25,0.7834723241357272,-0.00013368174667978405,0.2728781021669862
0.32499999999999984,-0.25,0.785069156885116,-9.144058371532426e-05,0.27225305851639975
0.34999999999999987,-0.25,0.7866022162857107,-4.874353482786642e-05,0.27166198873143765
0.3749999999999999,-0.25,0.788074707063358,-7.2474633142777245e-06,0.2711027395001858
0.3999999999999999,-0.25,0.7894898455393908,3.130916038208975e-05,0.2705732434828438
0.4249999999999998,-0.25,0.7908507415786419,6.519279247364784e-05,0.2700715259592351
0.44999999999999984,-0.25,0.7921603123710119,9.274225095917688e-05,0.26959570976556146
0.47499999999999987,-0.25,0.7934212232728309,0.00011241807108224033,0.2691440184942512
0.4999999999999998,-0.25,0.794635851134674,0.00012283583663125208,0.26871477804641486
0.5249999999999998,-0.25,0.795806265882192,0.00012278600677767537,0.26830641669891214
0.5499999999999998,-0.25,0.7969342265444153,0.00011124284122075723,0.26791746388736454
0.5749999999999998,-0.25,0.798021188394586,8.736487667536375e-05,0.2675465479213537
0.5999999999999999,-0.25,0.7990683183458305,5.048913270457034e-05,0.26719239284585194
0.6249999999999998,-0.25,0.8000765162019498,1.208978432781782e-07,0.26685381464952096
0.6499999999999998,-0.25,0.8010464397858184,-6.407938549080061e-05,0.26652971700051786
0.6749999999999998,-0.25,0.8019785323450807,-0.00014231092936724254,0.2662190866672324
0.6999999999999997,-0.25,0.8028730509638669,-0.0002346481689089741,0.26592098875733344
0.7249999999999998,-0.25,0.8037300949905846,-0.00034105639191933657,0.26563456188526563
0.7499999999999998,-0.25,0.8045496337285403,-0.0004614069237091484,0.2653590133568575
-0.25,-0.225,0.7479746003468366,0.0002905985126242655,0.2998538254049639
-0.225,-0.225,0.7482645941907882,-0.0004034344504631471,0.29772298242247003
-0.2,-0.225,0.7488988408010242,-0.001026095278677544,0.29568625408918653
-0.17500000000000002,-0.225,0.7498942267308981,-0.0015575675603255873,0.29375608408538406
-0.15000000000000002,-0.225,0.7512332740992727,-0.0019927762132836285,0.29193342174838954
-0.12500000000000003,-0.225,0.7528737723986672,-0.0023293807500996827,0.29021252760281424
-0.10000000000000003,-0.225,0.7547597469035057,-0.0025695531905460117,0.28858535806935426
-0.07500000000000004,-0.225,0.7568317454290591,-0.0027223478803535817,0.2870443289899396
-0.050000000000000044,-0.225,0.759033869670749,-0.002802365042419666,0.28558343024089333
-0.02500000000000005,-0.225,0.7613171558681153,-0.002826325851597228,0.2841982639686104
-5.551115123125783e-17,-0.225,0.7636404509123218,-0.002809909068463942,0.2828856174334377
0.02499999999999991,-0.225,0.7659700710726871,-0.0027659026062628184,0.2816429667943465
0.04999999999999993,-0.225,0.7682790470434995,-0.00270364204596861,0.28046808611327934
0.07499999999999996,-0.225,0.7705463062704989,-0.0026292964386158135,0.27935879742084224
0.09999999999999992,-0.225,0.772755898784344,-0.0025465587572488235,0.2783128378835332
0.12499999999999989,-0.225,0.7748962809138962,-0.0024574307248670657,0.2773278064643691
0.1499999999999999,-0.225,0.7769596500162529,-0.002362926696166487,0.2764011580234443
0.17499999999999993,-0.225,0.7789413247080008,-0.0022636200445449034,0.27553022279237693
0.1999999999999999,-0.225,0.7808391700489833,-0.00216001718114657,0.27471223770822617
0.22499999999999987,-0.225,0.7826530705361734,-0.002052777795127317,0.27394438190115905
0.2499999999999999,-0.225,0.7843844550336616,-0.0019428143322581526,0.27322381211774505
0.2749999999999999,-0.225,0.7860358773725216,-0.0018313064202042373,0.2725476958130693
0.2999999999999998,-0.225,0.7876106548856765,-0.001719662215483947,0.27191324071127265
0.32499999999999984,-0.225,0.7891125651296349,-0.0016094521113110133,0.2713177202363104
