# step, loss_train, loss_test, metrics_test
1.200000000000000000e+03 1.340384418172050338e-04 5.962657079693449300e-06 1.845993198614999701e-04 5.962654774296090012e-05 9.006078461194935055e-06 2.862407914057048285e-05 2.664512046091625508e-01 9.553420953674583715e-04 4.249442842730204867e-02 3.139419927935918652e-05 1.858250409735912772e-04 6.423929200499726213e-06 2.132630546974775799e-04 7.882952545460650262e-05 1.348891449301670485e-05 3.058918098322076164e-05 2.664512046091625508e-01 9.553420953674583715e-04 4.249442842730204867e-02 3.139419927935918652e-05
1.300000000000000000e+03 1.978722297662989017e-04 3.842361595860766113e-05 3.558276663477616571e-04 1.229295015600293775e-04 1.802860330088716724e-05 5.289589328337109512e-05 2.602312058215390245e-01 1.005323290864977310e-03 4.065869324940876717e-02 8.568008477920029510e-05 2.940236443105552944e-04 3.949362958189975271e-05 4.109550656360298261e-04 1.631613296760547579e-04 2.733827618718728128e-05 5.691614828209842780e-05 2.602312058215390245e-01 1.005323290864977310e-03 4.065869324940876717e-02 8.568008477920029510e-05
1.400000000000000000e+03 4.098639650532853881e-04 6.625282420489129326e-04 2.985116878164966654e-05 1.190956229150779149e-04 2.195745950602457296e-04 4.576197311460399763e-05 2.422558469383382651e-01 1.362055695444827847e-03 8.863588800481790597e-02 1.286669736580294638e-04 4.662472901324620379e-04 6.522600087055016984e-04 3.202651103340422743e-05 9.457993585205428863e-05 2.228624830059475160e-04 4.092426697686382382e-05 2.422558469383382651e-01 1.362055695444827847e-03 8.863588800481790597e-02 1.286669736580294638e-04
1.500000000000000000e+03 2.621103417145843320e-04 4.132533881320271003e-06 1.478578345086586183e-04 1.650620333583365868e-05 7.647378506388481919e-06 2.533539208630800830e-05 2.591079737077792711e-01 9.851259358335789224e-04 4.009025736276312923e-02 3.411348135006388821e-06 3.329539616353093413e-04 5.210718301902866117e-06 1.725036367499446126e-04 1.929146170374700721e-05 1.082068909466245350e-05 2.925439043550423103e-05 2.591079737077792711e-01 9.851259358335789224e-04 4.009025736276312923e-02 3.411348135006388821e-06
1.600000000000000000e+03 5.819018085736562835e-04 7.363498110722961783e-05 5.469638717410036299e-04 1.820942140367367071e-04 2.260671364637584002e-05 8.511589825369661737e-05 2.406292581203797742e-01 1.115318444665444131e-03 3.460896162518894981e-02 5.685098494045541403e-05 7.754335890958771824e-04 7.773829918391014283e-05 6.301409548054830037e-04 2.346060720089490116e-04 3.333021425196231661e-05 9.071877395020507950e-05 2.406292581203797742e-01 1.115318444665444131e-03 3.460896162518894981e-02 5.685098494045541403e-05
1.700000000000000000e+03 1.518628134739233174e-03 4.757102033641446540e-04 6.376416351567193094e-04 3.121662140443731063e-04 8.452836684604752164e-06 1.435756354859028393e-04 1.925318033128977646e-01 1.467700237365761112e-03 2.135879638664819544e-02 4.602690464082189771e-04 2.063688727302892111e-03 5.488556207736061329e-04 7.827217830618061556e-04 3.667662438634523587e-04 1.170926772327673051e-05 1.631020901183946375e-04 1.925318033128977646e-01 1.467700237365761112e-03 2.135879638664819544e-02 4.602690464082189771e-04
1.800000000000000000e+03 1.043837984843373019e-03 1.400904957542845432e-04 7.291275334970614020e-04 1.421897373755121345e-04 7.315205526797472837e-06 1.910207732443080445e-04 1.820321977978760219e-01 1.176291910525667549e-03 2.021526707450712820e-02 2.782744824564159763e-04 1.362932192624071066e-03 1.659174889184577119e-04 8.984999639389226918e-04 1.517054085159807802e-04 7.202104794107238888e-06 2.327427669840013231e-04 1.820321977978760219e-01 1.176291910525667549e-03 2.021526707450712820e-02 2.782744824564159763e-04
1.900000000000000000e+03 1.133622229357105935e-03 5.650193376722449212e-04 1.103837193753018928e-03 2.620194962362268603e-04 6.743988877891892159e-06 3.431945376378479863e-04 1.537258122099283697e-01 9.414638560225957117e-04 1.334811026843758970e-02 1.573286126105903301e-04 1.303554726235285838e-03 7.042804242238037086e-04 1.176307184079499173e-03 3.814091753909868701e-04 8.475481750717478064e-06 4.064121173429589015e-04 1.537258122099283697e-01 9.414638560225957117e-04 1.334811026843758970e-02 1.573286126105903301e-04
2.000000000000000000e+03 4.635518276796942588e-02 6.949050642094447075e-03 1.546149537802439435e-03 2.476828681671192404e-04 2.336407970145727456e-06 4.747365343612144190e-04 3.666472276672609887e-01 3.941583896648770012e-04 3.533099476652307169e-01 7.995337810770326728e-05 3.812353926089762785e-02 6.156419413111155307e-03 1.558886897695317382e-03 3.622826839311240948e-04 2.948121165369067292e-06 5.513864445004852026e-04 3.666472276672609887e-01 3.941583896648770012e-04 3.533099476652307169e-01 7.995337810770326728e-05
2.100000000000000000e+03 1.660993119414114812e-03 9.493524208171379587e-04 1.269075070937214370e-03 1.446390957375614150e-04 3.943555668055920631e-06 3.594593832046873985e-04 1.274785793714687254e-01 3.214139747790675707e-04 8.352958905898452344e-03 5.366417940792056029e-05 1.912515705643217084e-03 1.105323686336210373e-03 1.381451858737503102e-03 1.798550521713579507e-04 5.339978413788867251e-06 4.048845905366233941e-04 1.274785793714687254e-01 3.214139747790675707e-04 8.352958905898452344e-03 5.366417940792056029e-05
2.200000000000000000e+03 2.435734256560565924e-03 1.184260273836429574e-03 1.439889951442366919e-03 1.755453099116901020e-04 6.674640131114769156e-06 3.655840761012969374e-04 1.107086673767870288e-01 2.404017237625361817e-04 7.159317431151721207e-03 6.664432591704737264e-05 2.815260540058926817e-03 1.379534943211100121e-03 1.588343643635936522e-03 2.040714811058208771e-04 9.166003669933462140e-06 4.120395682554418371e-04 1.107086673767870288e-01 2.404017237625361817e-04 7.159317431151721207e-03 6.664432591704737264e-05
2.300000000000000000e+03 5.740279436128398411e-04 1.256658106738640674e-04 4.142916508776883430e-04 2.444436270156396493e-05 1.268793771423171085e-06 8.833900861251910012e-05 1.542028275229293532e-01 3.922641406664467223e-04 1.557701757783680821e-02 2.185994428629890231e-05 6.086046725544751136e-04 1.475742537069880153e-04 5.607114291527586641e-04 2.137658900759645356e-05 1.728732950965824398e-06 1.197440015970348254e-04 1.542028275229293532e-01 3.922641406664467223e-04 1.557701757783680821e-02 2.185994428629890231e-05
2.400000000000000000e+03 1.304863302582157754e-03 2.762241522546575478e-04 7.959934583304118655e-04 9.565258179438474806e-05 4.685681049172391594e-06 1.363742420552542642e-04 1.087892139594253682e-01 2.385051181008106193e-04 7.040376873001163646e-03 2.937939391671197422e-05 1.415101682778647845e-03 3.201252355871689022e-04 9.374345663867264837e-04 1.167332772014319020e-04 6.477924608875916520e-06 1.508608501670015791e-04 1.087892139594253682e-01 2.385051181008106193e-04 7.040376873001163646e-03 2.937939391671197422e-05
2.500000000000000000e+03 1.322645454534553990e-03 4.184466850917264026e-04 9.867531037120332547e-04 1.827547899069991908e-04 8.000102281896341255e-06 1.470104312676266895e-04 8.998146999335751572e-02 2.021166721345797244e-04 6.221433665108320153e-03 2.251590794010934038e-05 1.213134117892504613e-03 5.323791425295117726e-04 1.145059135951522313e-03 2.325093550470253012e-04 1.025236440032239251e-05 1.566480729100688601e-04 8.998146999335751572e-02 2.021166721345797244e-04 6.221433665108320153e-03 2.251590794010934038e-05
2.600000000000000000e+03 7.415228921034845017e-04 3.694927218609404536e-04 7.907784084780694134e-04 1.964202230144768331e-04 1.036571209435170900e-05 8.645426796134928599e-05 7.981532006398305013e-02 1.780912756094450559e-04 6.935460722979634555e-03 7.770430746530385460e-06 6.551428183332980940e-04 4.896664158923205116e-04 8.764188364744900529e-04 2.451049756285258877e-04 1.309260075264613197e-05 9.117055377212332761e-05 7.981532006398305013e-02 1.780912756094450559e-04 6.935460722979634555e-03 7.770430746530385460e-06
2.700000000000000000e+03 5.841606494569658720e-04 1.475308632510384879e-04 2.847183476169152811e-04 1.363624624292886613e-04 3.959322039380024242e-06 1.526499771579190617e-05 8.692825275036522581e-02 1.709618690675784728e-04 3.780586439650089180e-03 3.302718123988225654e-06 4.805994048155681764e-04 1.924258719394035750e-04 2.975633084581321753e-04 1.312160676397949410e-04 4.120554607743498593e-06 1.893134809856263835e-05 8.692825275036522581e-02 1.709618690675784728e-04 3.780586439650089180e-03 3.302718123988225654e-06
2.800000000000000000e+03 6.196080442958081316e-04 2.371406793971466375e-04 3.136499018868276899e-04 2.118739361042407089e-04 8.223209704823476900e-06 1.356343044692671941e-05 7.177350796951384448e-02 1.849204731090118041e-04 8.742715011466917555e-03 3.180860926052789886e-06 5.671947760425246525e-04 3.195330413845826555e-04 3.382541765135612722e-04 2.315283828439019219e-04 1.074453173662017649e-05 1.719542438878502303e-05 7.177350796951384448e-02 1.849204731090118041e-04 8.742715011466917555e-03 3.180860926052789886e-06
2.900000000000000000e+03 6.272291268382248000e-04 1.363174615789839947e-04 2.666542112183506561e-04 2.375990998314284834e-04 1.174158153438091377e-05 9.925766378278128897e-06 6.863590938127031582e-02 2.035225945216465201e-04 9.923770979654102792e-03 3.133030314938353652e-06 5.607115869453937421e-04 1.874896512611478141e-04 2.863421830257451982e-04 2.450765716204922015e-04 1.553937662592866749e-05 1.238193278827658412e-05 6.863590938127031582e-02 2.035225945216465201e-04 9.923770979654102792e-03 3.133030314938353652e-06
3.000000000000000000e+03 6.446577366840717952e-04 9.984934336760077666e-05 1.853299723196240398e-04 2.282831340646594622e-04 1.256714663607639952e-05 1.052165847532764910e-05 6.707599266512631608e-02 1.969590221504661631e-04 1.114017418675138961e-02 3.347522349171949169e-06 5.960410560226024178e-04 1.315498152112287733e-04 2.041171287167667348e-04 2.328185776206648195e-04 1.669855114832560869e-05 1.146678150928428353e-05 6.707599266512631608e-02 1.969590221504661631e-04 1.114017418675138961e-02 3.347522349171949169e-06
3.100000000000000000e+03 6.758609357817234016e-04 8.730535023420931524e-05 1.508503376531971577e-04 2.035835196524801911e-04 1.410402464430723411e-05 1.213295229448293973e-05 6.572247316744928014e-02 2.025108240138207569e-04 1.172133732641407813e-02 3.562873028968266873e-06 6.550070191065006549e-04 1.102024725796770237e-04 1.647082390415042651e-04 2.018615260447998805e-04 1.881705364031316521e-05 1.243839700461280709e-05 6.572247316744928014e-02 2.025108240138207569e-04 1.172133732641407813e-02 3.562873028968266873e-06
3.200000000000000000e+03 8.669662162006737307e-04 8.747892372377043919e-05 1.234326370673694050e-04 1.724939916616011594e-04 1.412623353679340227e-05 1.275491072412462903e-05 7.067209128006066154e-02 1.966104599862776949e-04 8.537785139952559083e-03 4.477701369800973536e-06 7.424675344011881419e-04 1.066824582179331805e-04 1.343198440069402505e-04 1.661032163062517919e-04 1.865544199964914459e-05 1.316238954102051052e-05 7.067209128006066154e-02 1.966104599862776949e-04 8.537785139952559083e-03 4.477701369800973536e-06
3.300000000000000000e+03 8.577767806496450599e-04 8.343886095571268412e-05 9.689312710762581170e-05 1.440736124895308150e-04 1.502908899684115128e-05 1.449362395140236414e-05 6.791480946744056502e-02 2.025590252881542168e-04 8.903639007856777379e-03 4.383726252504162477e-06 8.312878834685437628e-04 1.025145679118454544e-04 1.079025844991826676e-04 1.374324761690930553e-04 1.992794825828603515e-05 1.495255588130256709e-05 6.791480946744056502e-02 2.025590252881542168e-04 8.903639007856777379e-03 4.383726252504162477e-06
3.400000000000000000e+03 9.776056316170319942e-04 8.405201069466722579e-05 8.606391710721267448e-05 1.177051097239046164e-04 1.713928327108268348e-05 1.370300345121188344e-05 6.755868221688879349e-02 1.906439046604722909e-04 8.970612164844198391e-03 4.735984018328595736e-06 9.817573096336630958e-04 1.036120021486693277e-04 9.929662648547412675e-05 1.074715853196528143e-04 2.223568041021563370e-05 1.426149088315318318e-05 6.755868221688879349e-02 1.906439046604722909e-04 8.970612164844198391e-03 4.735984018328595736e-06
3.500000000000000000e+03 4.323086562159608216e-03 2.608277155682902108e-04 7.390525517882341614e-05 1.009052727911263276e-04 1.543617992322030038e-05 1.539828349797520786e-05 5.610749805490633513e-02 2.281350857572778221e-04 2.866075890278201380e-02 8.328375007258318190e-06 3.263393284124703649e-03 2.925571345546961453e-04 8.839774422792509665e-05 8.976099038873405767e-05 2.027678737187333207e-05 1.568596125475161520e-05 5.610749805490633513e-02 2.281350857572778221e-04 2.866075890278201380e-02 8.328375007258318190e-06
3.600000000000000000e+03 1.296762344530042865e-03 7.138749636129619418e-05 5.909570700983732191e-05 7.888931700521306450e-05 1.901524688201292412e-05 1.486727822965226752e-05 6.374850570285464646e-02 2.185746616482413750e-04 1.086936785305356139e-02 5.075779997853570277e-06 1.464815720496673345e-03 8.795059448042702639e-05 7.103739775382094605e-05 6.725964890242128571e-05 2.445000422374945419e-05 1.562765222957168682e-05 6.374850570285464646e-02 2.185746616482413750e-04 1.086936785305356139e-02 5.075779997853570277e-06
3.700000000000000000e+03 9.781585492244714800e-04 6.632957079809331542e-05 4.139247879561150861e-05 6.357349592210916034e-05 1.574847406883838350e-05 1.331239535840887901e-05 6.419449204438147649e-02 2.120545170688197130e-04 1.089634146222602344e-02 4.502225759189723327e-06 1.122605347513246738e-03 7.771542869563451670e-05 4.958358543796258298e-05 5.257173247899029885e-05 2.043066616944460198e-05 1.367532020824363865e-05 6.419449204438147649e-02 2.120545170688197130e-04 1.089634146222602344e-02 4.502225759189723327e-06
3.800000000000000000e+03 1.360787383936981187e-03 6.981014434287276184e-05 4.894664831006644045e-05 5.494575233988486569e-05 1.902570107698846701e-05 1.426110508324128712e-05 6.488963017187493465e-02 2.331858568996341330e-04 9.323367746926838895e-03 5.374772841575844160e-06 1.589885835287521308e-03 8.564143588242112870e-05 5.977537629582464204e-05 4.853194060616866418e-05 2.509053907659101939e-05 1.618773692918922002e-05 6.488963017187493465e-02 2.331858568996341330e-04 9.323367746926838895e-03 5.374772841575844160e-06
3.900000000000000000e+03 1.170001568826262942e-03 7.275848702772451577e-05 4.453933226503374603e-05 4.339933276033060451e-05 1.782249598672011574e-05 1.441659062052624169e-05 6.374199279057198020e-02 2.262501172206898305e-04 9.947040614843671510e-03 5.213441550708682907e-06 1.428788683700978274e-03 8.620017828350068226e-05 5.655782547543154737e-05 3.526048465739922645e-05 2.325485547135658969e-05 1.601909675794406445e-05 6.374199279057198020e-02 2.262501172206898305e-04 9.947040614843671510e-03 5.213441550708682907e-06
4.000000000000000000e+03 6.692177541396874055e-03 1.086160158551516963e-04 3.070268060141766371e-05 5.338023382805077413e-05 2.907582956221439486e-05 1.900322541993165027e-05 6.565141788104048026e-02 2.066872651168667144e-04 8.980926277462546181e-03 1.083744431343505805e-05 4.527093308179581943e-03 1.287456995500141496e-04 3.864248428772494673e-05 4.689695002423388873e-05 3.847510700905287074e-05 1.830807316889698181e-05 6.565141788104048026e-02 2.066872651168667144e-04 8.980926277462546181e-03 1.083744431343505805e-05
4.100000000000000000e+03 2.595011559051084004e-03 8.482063455159248209e-05 3.716890688282284611e-05 3.915298543686907560e-05 2.330084682434426318e-05 1.623097261662592250e-05 6.388946559332950303e-02 2.313161547816125138e-04 8.837882652688842239e-03 6.987601266411795188e-06 2.384083011412082165e-03 1.094293458663367222e-04 4.671543781655301337e-05 3.889107053379586956e-05 2.831163350809959680e-05 1.996967781927136448e-05 6.388946559332950303e-02 2.313161547816125138e-04 8.837882652688842239e-03 6.987601266411795188e-06
4.200000000000000000e+03 1.956583649758650983e-03 8.795219975308768813e-05 3.764852426328578813e-05 3.422267442162175142e-05 2.317036210662899701e-05 1.628716105247575327e-05 5.926420594898060279e-02 2.809358375578857375e-04 1.135645930203668837e-02 6.340852596418928227e-06 2.556489890060585461e-03 1.109010377879965419e-04 4.690355950499373546e-05 3.351394834655819989e-05 3.042987160263580234e-05 1.962310168894184853e-05 5.926420594898060279e-02 2.809358375578857375e-04 1.135645930203668837e-02 6.340852596418928227e-06
4.300000000000000000e+03 1.289870246463263462e-03 8.799572022661529959e-05 2.861047770581144723e-05 3.163537862060886879e-05 1.682337508540343913e-05 1.615093733963203550e-05 6.165140936131277560e-02 2.766399771468626293e-04 1.069465354799528124e-02 5.935847664773332704e-06 1.669671572075333895e-03 9.743496410876267561e-05 4.028626986463123855e-05 2.752462813648231101e-05 2.251965716147322764e-05 1.784042234636667280e-05 6.165140936131277560e-02 2.766399771468626293e-04 1.069465354799528124e-02 5.935847664773332704e-06
4.400000000000000000e+03 2.777460383981009574e-03 1.204256280655639257e-04 2.746484665281036008e-05 3.591981117263744888e-05 1.867642867192343697e-05 1.726058375869912249e-05 5.808267920767441750e-02 3.905047883443454383e-04 9.970536077663426366e-03 5.281982692527565893e-06 3.571644619085409793e-03 1.563943205004898567e-04 3.602884230515023076e-05 3.617705485094053770e-05 2.446071265841161929e-05 2.027202521539366167e-05 5.808267920767441750e-02 3.905047883443454383e-04 9.970536077663426366e-03 5.281982692527565893e-06
4.500000000000000000e+03 2.095360361170430473e-03 1.015211304294898328e-04 2.854242615932047429e-05 2.903661461920515111e-05 2.386987187074692272e-05 1.624175335174597509e-05 5.810568035622872690e-02 3.248752210198252400e-04 1.089023761863036795e-02 5.575497498244985910e-06 2.852460944876895280e-03 1.262823066542973546e-04 3.634606674343014639e-05 3.120387395196275247e-05 3.130968650975185220e-05 1.953164190007256813e-05 5.810568035622872690e-02 3.248752210198252400e-04 1.089023761863036795e-02 5.575497498244985910e-06
4.600000000000000000e+03 5.597187573381898380e-03 1.563955838653898834e-04 2.763491434592303482e-05 3.776863414089773308e-05 3.182352206913139833e-05 2.028330352889712090e-05 5.574070503763758899e-02 4.163248164586424277e-04 1.219473569233095293e-02 6.329383825385895505e-06 5.906906631410978152e-03 2.043050119102684018e-04 3.491288073913901635e-05 3.978121429232438835e-05 4.321527424067757637e-05 2.325007477705105644e-05 5.574070503763758899e-02 4.163248164586424277e-04 1.219473569233095293e-02 6.329383825385895505e-06
4.700000000000000000e+03 3.681204929417998713e-03 1.726737290414587179e-04 3.129291638627064968e-05 3.630992441820800473e-05 3.018536183648511771e-05 2.110421779868417464e-05 5.360670665706851468e-02 5.154756910669172805e-04 1.066340917450521453e-02 4.989958641738466911e-06 4.989609734077865219e-03 2.186018722690860790e-04 3.993762724325705004e-05 4.058291894151391929e-05 4.074978056116356206e-05 2.578350956859264747e-05 5.360670665706851468e-02 5.154756910669172805e-04 1.066340917450521453e-02 4.989958641738466911e-06
4.800000000000000000e+03 4.721124206159130719e-03 2.178188295533978376e-04 3.123051233899396087e-05 4.006059461438720072e-05 2.411526405992698557e-05 2.344093464299702595e-05 5.259231072076452074e-02 6.269567305416531237e-04 9.303197162002459220e-03 3.191613414924414303e-06 5.884289139117404241e-03 2.764212934774662347e-04 4.076389535269708310e-05 4.615733799250811215e-05 3.063166072127274320e-05 2.861995115778172264e-05 5.259231072076452074e-02 6.269567305416531237e-04 9.303197162002459220e-03 3.191613414924414303e-06
4.900000000000000000e+03 6.061859780289478167e-03 2.453971071527861645e-04 3.089006656200150657e-05 4.022157775250925250e-05 2.116771808686390623e-05 2.353276926886831987e-05 5.026728160913666865e-02 6.482690451623613010e-04 1.199611356552727874e-02 2.916768545760520285e-06 6.884893172544615317e-03 3.015116419099837927e-04 3.934050834636035332e-05 4.556033233228484427e-05 2.578355538403869572e-05 2.832152552305039185e-05 5.026728160913666865e-02 6.482690451623613010e-04 1.199611356552727874e-02 2.916768545760520285e-06
5.000000000000000000e+03 3.500944113079549475e-02 2.905195281719989632e-04 3.771136293076879028e-05 4.262909684417874834e-05 4.418745738767037039e-05 2.695361045885256681e-05 6.522532172403600059e-02 7.829348393048894727e-04 2.251761740171153228e-02 2.240756797925956941e-05 2.427539032601537874e-02 3.490735855567797508e-04 5.219563613612860021e-05 4.767526458674530173e-05 5.047428854127694966e-05 3.337123025288822413e-05 6.522532172403600059e-02 7.829348393048894727e-04 2.251761740171153228e-02 2.240756797925956941e-05
5.100000000000000000e+03 4.980526538915293344e-03 2.396169724684406581e-04 3.196660868712641006e-05 3.976024146672484880e-05 1.744031696218725276e-05 2.349108346408130459e-05 4.816947811597040163e-02 7.847078979288889516e-04 1.199840105862138087e-02 2.041255104033259626e-06 6.955352841499864297e-03 2.898307618843797310e-04 3.892935952506106171e-05 4.567906695695243461e-05 2.289945022636504532e-05 2.835532327008735381e-05 4.816947811597040163e-02 7.847078979288889516e-04 1.199840105862138087e-02 2.041255104033259626e-06
5.200000000000000000e+03 2.154439563855929315e-02 2.988922795355833579e-04 3.126780352918878783e-05 4.075090645421429561e-05 1.765807106763451719e-05 2.460842811211102745e-05 4.619973949474666386e-02 9.161350371926705975e-04 1.291322177335951261e-02 3.139126562753493982e-05 1.670177576017066803e-02 3.592104312199325355e-04 3.956155804748141705e-05 4.957089239590113428e-05 2.348511383141665352e-05 2.955111328693373353e-05 4.619973949474666386e-02 9.161350371926705975e-04 1.291322177335951261e-02 3.139126562753493982e-05
5.300000000000000000e+03 7.710407852512272432e-03 2.885202387990945484e-04 3.017294787492234286e-05 3.816259735836058983e-05 2.026815522978202432e-05 2.280189808073529150e-05 4.550464665592642705e-02 8.544802576312632379e-04 1.185713925434940356e-02 1.607968154477968402e-06 9.112627042244103928e-03 3.483586866796684230e-04 3.877242101305650374e-05 4.473727938009853237e-05 2.528167312361952724e-05 2.717739251059938526e-05 4.550464665592642705e-02 8.544802576312632379e-04 1.185713925434940356e-02 1.607968154477968402e-06
5.400000000000000000e+03 6.248388772722734442e-03 2.674961995421615366e-04 2.873869996610716905e-05 3.491450863229261347e-05 1.524438720312761690e-05 2.034876296388635000e-05 4.616320057817931144e-02 8.558609948618386976e-04 1.117442203681164904e-02 1.489917085547030557e-06 8.013481580775722035e-03 3.280716501566143472e-04 3.768249059412366429e-05 4.202836740901869366e-05 1.965652626793811891e-05 2.381099090103523010e-05 4.616320057817931144e-02 8.558609948618386976e-04 1.117442203681164904e-02 1.489917085547030557e-06
