x,y,u,v,p
-0.05,-0.05,0.7431840812016584,-0.015379104999036986,0.5188742642512765
-0.049,-0.05,0.7431807453240947,-0.015929588840890015,0.5185276881547488
-0.048,-0.05,0.7432003765286348,-0.01648225361585915,0.5181851274551964
-0.047,-0.05,0.7432430901879397,-0.017036306210836995,0.5178459869926246
-0.046,-0.05,0.7433089826934751,-0.017590932746884964,0.5175096610927036
-0.045,-0.05,0.7433981297033226,-0.018145301787498104,0.5171755358064108
-0.044,-0.05,0.7435105843901575,-0.01869856772656607,0.5168429912121504
-0.043,-0.05,0.743646375704175,-0.019249874329146252,0.5165114037732397
-0.041999999999999996,-0.05,0.743805506667074,-0.019798358395112913,0.5161801487435997
-0.040999999999999995,-0.05,0.7439879527143068,-0.020343153513128313,0.5158486026143403
-0.039999999999999994,-0.05,0.744193660103724,-0.02088339387020802,0.5155161455937428
-0.03899999999999999,-0.05,0.7444225444093774,-0.02141821808044727,0.5151821641128849
-0.03799999999999999,-0.05,0.7446744891196294,-0.021946772995204616,0.5148460533488063
-0.03699999999999999,-0.05,0.7449493443586584,-0.022468217456225726,0.5145072197567035
-0.03599999999999999,-0.05,0.7452469257501705,-0.022981725952802883,0.5141650836021446
-0.03499999999999999,-0.05,0.745567013441196,-0.023486492144115946,0.5138190814837441
-0.03399999999999999,-0.05,0.7459093513026882,-0.023981732208402932,0.5134686688361038
-0.03299999999999999,-0.05,0.7462736463217633,-0.024466687981591857,0.5131133224021727
-0.03199999999999999,-0.05,0.746659568198235,-0.024940629849532995,0.5127525426634822
-0.030999999999999986,-0.05,0.7470667491552606,-0.025402859360061845,0.5123858562159957
-0.029999999999999985,-0.05,0.7474947839707472,-0.02585271152385984,0.5120128180786451
-0.028999999999999984,-0.05,0.747943230232537,-0.026289556776529173,0.5116330139209414
-0.027999999999999983,-0.05,0.7484116088165226,-0.02671280257851128,0.5112460621955103
-0.026999999999999982,-0.05,0.7488994045827662,-0.027121894634481492,0.5108516161608574
-0.02599999999999998,-0.05,0.7494060672806773,-0.02751631771966237,0.5104493657793531
-0.02499999999999998,-0.05,0.7499310126503493,-0.027895596107050877,0.5100390394751885
-0.02399999999999998,-0.05,0.7504736237036045,-0.028259293596785234,0.5096204057370307
-0.02299999999999998,-0.05,0.7510332521652242,-0.028607013156630313,0.5091932745502913
-0.021999999999999978,-0.05,0.7516092200524014,-0.028938396190648984,0.5087574986443327
-0.020999999999999977,-0.05,0.7522008213688636,-0.029253121461313827,0.5083129745405885
-0.019999999999999976,-0.05,0.7528073238893493,-0.02955090369831542,0.5078596433885233
-0.018999999999999975,-0.05,0.7534279710103605,-0.029831491934839412,0.5073974915775405
-0.017999999999999974,-0.05,0.7540619836442545,-0.030094667618799174,0.5069265511144361
-0.016999999999999973,-0.05,0.7547085621357745,-0.030340242552106076,0.5064468997577468
-0.015999999999999973,-0.05,0.755366888182962,-0.03056805671526861,0.5059586609023325
-0.014999999999999972,-0.05,0.7560361267478242,-0.0307779760371838,0.5054620032097885
-0.01399999999999997,-0.05,0.7567154279460607,-0.030969890170744273,0.5049571399827053
-0.01299999999999997,-0.05,0.7574039289092255,-0.031143710333735555,0.5044443282834182
-0.011999999999999969,-0.05,0.758100755616848,-0.03129936727141634,0.5039238678005901
-0.010999999999999968,-0.05,0.758805024699873,-0.03143680939222765,0.5033960994697764
-0.009999999999999967,-0.05,0.759515845220181,-0.031556001121419076,0.5028614038569104
-0.008999999999999966,-0.05,0.7602323204337236,-0.03165692150925977,0.5023201993163902
-0.007999999999999965,-0.05,0.7609535495467541,-0.0317395631211957,0.5017729399380934
-0.006999999999999965,-0.05,0.761678629475722,-0.031803931227211035,0.5012201133000962
-0.005999999999999964,-0.05,0.7624066566215387,-0.03185004329711959,0.5006622380461059
-0.004999999999999963,-0.05,0.7631367286681107,-0.03187792879796522,0.5000998613085798
-0.003999999999999962,-0.05,0.7638679464134429,-0.03188762927956337,0.4995335560001048
-0.002999999999999961,-0.05,0.7645994156391728,-0.03187919872480985,0.4989639179968954
-0.00199999999999996,-0.05,0.7653302490213953,-0.03185270413310192,0.49839156323913086
-0.0009999999999999593,-0.05,0.7660595680822787,-0.03180822629827738,0.4978171247733206
4.163336342344337e-17,-0.05,0.7667865051782208,-0.03174586073714289,0.4972412497619502
0.0010000000000000425,-0.05,0.7675102055166706,-0.03166571872101359,0.4966645964853263
0.0020000000000000434,-0.05,0.7682298291901954,-0.031567928360828085,0.49608783135981144
0.0030000000000000443,-0.05,0.7689445532131355,-0.031452635696271714,0.4955116259955677
0.004000000000000045,-0.05,0.7696535735435147,-0.03132000574088107,0.4949366543155376
0.005000000000000046,-0.05,0.7703561070707043,-0.031170223438147453,0.4943635897557161
0.006000000000000047,-0.05,0.7710513935479215,-0.03100349448799713,0.49379310256488834
0.007000000000000048,-0.05,0.7717386974479211,-0.030820046008465662,0.49322585721993084
0.008000000000000049,-0.05,0.7724173097202315,-0.030620127003637553,0.492662509970601
0.00900000000000005,-0.05,0.7730865494290751,-0.030404008615736337,0.49210370652546553
0.01000000000000005,-0.05,0.7737457652524183,-0.030171984146340383,0.49155007988839133
0.011000000000000051,-0.05,0.7743943368246661,-0.029924368838832725,0.4910022483527383
0.012000000000000052,-0.05,0.775031675907901,-0.029661499421104034,0.49046081365827154
0.013000000000000053,-0.05,0.7756572273794624,-0.029383733414057384,0.4899263593137338
0.014000000000000054,-0.05,0.7762704700267611,-0.02909144821739714,0.4893994490861238
0.015000000000000055,-0.05,0.7768709171435036,-0.028785039989413428,0.4888806256559728
0.016000000000000056,-0.05,0.7774581169248267,-0.028464922341899682,0.4883704094363485
0.017000000000000057,-0.05,0.7780316526621276,-0.028131524874891057,0.48786929755195435
0.018000000000000058,-0.05,0.7785911427415163,-0.027785291578568135,0.48737776297350605
0.01900000000000006,-0.05,0.779136240452723,-0.027426679131445815,0.4868962538015987
0.02000000000000006,-0.05,0.7796666336179849,-0.02705615512486709,0.48642519269348966
0.02100000000000006,-0.05,0.7801820440527449,-0.026674196243932698,0.48596497642561265
0.02200000000000006,-0.05,0.7806822268719721,-0.02628128643435911,0.4855159755842095
0.023000000000000062,-0.05,0.7811669696575286,-0.025877915083478975,0.48507853437616855
0.024000000000000063,-0.05,0.7816360915032385,-0.025464575241750664,0.48465297055201256
0.025000000000000064,-0.05,0.7820894419551404,-0.025041761908839912,0.4842395754329567
0.026000000000000065,-0.05,0.7825268998648878,-0.024609970405662866,0.4838386140340112
0.027000000000000066,-0.05,0.7829483721743933,-0.02416969485083649,0.48345032527524706
0.028000000000000067,-0.05,0.7833537926496001,-0.023721426756862108,0.4830749222735973
0.029000000000000067,-0.05,0.7837431205807607,-0.02326565375815187,0.4827125927077699
0.03000000000000007,-0.05,0.7841163394658235,-0.022802858479774566,0.48236349924921185
0.03100000000000007,-0.05,0.7844734556925343,-0.022333517552622303,0.4820277800523501
0.03200000000000007,-0.05,0.7848144972336228,-0.02185810077763282,0.48170554929768605
0.03300000000000007,-0.05,0.7851395123680522,-0.021377070438812644,0.48139689778167444
0.03400000000000007,-0.05,0.7854485684398421,-0.02089088076211387,0.4811018935476426
0.03500000000000007,-0.05,0.7857417506642735,-0.02039997751479116,0.48082058255235205
0.036000000000000074,-0.05,0.7860191609896862,-0.01990479773768758,0.4805529893631288
0.037000000000000074,-0.05,0.7862809170212643,-0.019405769601043694,0.48029911788078705
0.038000000000000075,-0.05,0.7865271510115958,-0.018903312372850745,0.4800589520838806
0.039000000000000076,-0.05,0.7867580089209728,-0.018397836487521965,0.47983245679008607
0.04000000000000008,-0.05,0.7869736495488754,-0.017889743701725542,0.47961957843079056
0.04100000000000008,-0.05,0.7871742437364412,-0.01737942732358954,0.4794202458352049
0.04200000000000008,-0.05,0.7873599736383442,-0.016867272501164744,0.47923437102056615
0.04300000000000008,-0.05,0.7875310320611172,-0.016353656555991587,0.4790618499852195
0.04400000000000008,-0.05,0.7876876218638442,-0.015838949347835724,0.4789025635015875
0.04500000000000008,-0.05,0.7878299554161015,-0.015323513657137224,0.47875637790624476
0.04600000000000008,-0.05,0.7879582541071793,-0.014807705572400838,0.47862314588453275
0.04700000000000008,-0.05,0.7880727479000019,-0.014291874870653662,0.4785027072473358
0.048000000000000084,-0.05,0.788173674922651,-0.013776365380144906,0.47839488969785027
0.049000000000000085,-0.05,0.7882612810901086,-0.013261515315663115,0.47829950958637674
0.050000000000000086,-0.05,0.7883358197487912,-0.012747657578142807,0.478216372651344
0.05100000000000009,-0.05,0.7883975513364325,-0.01223512001162312,0.4781452747449884
0.05200000000000009,-0.05,0.7884467430501886,-0.011724225612038635,0.47808600254229106
0.05300000000000009,-0.05,0.7884836685161789,-0.01121529268378084,0.47803833423196096
0.05400000000000009,-0.05,0.7885086074542375,-0.010708634941403235,0.4780020401884508
0.05500000000000009,-0.05,0.7885218453322741,-0.010204561555246459,0.47797688362416535
0.05600000000000009,-0.05,0.788523673005418,-0.009703377141109928,0.4779626212212021
0.05700000000000009,-0.05,0.788514386335903,-0.009205381695352018,0.47795900374213685
0.05800000000000009,-0.05,0.7884942857906083,-0.008710870477972444,0.47796577661953094
0.059000000000000094,-0.05,0.788463676013991,-0.008220133847270697,0.4779826805239894
0.060000000000000095,-0.05,0.7884228653751825,-0.007733457050592721,0.4780094519107518
0.061000000000000096,-0.05,0.7883721654888618,-0.007251119976453781,0.4780458235449308
0.0620000000000001,-0.05,0.7883118907104926,-0.0067733968739529275,0.4780915250056281
0.0630000000000001,-0.05,0.788242357607287,-0.006300556045873162,0.4781462831692921
0.0640000000000001,-0.05,0.7881638844071397,-0.005832859522181367,0.4782098226727452
0.0650000000000001,-0.05,0.7880767904284045,-0.0053705627208244615,0.4782818663564286
0.0660000000000001,-0.05,0.787981395494105,-0.0049139141027378045,0.478362135688456
0.0670000000000001,-0.05,0.787878019334611,-0.004463154827880793,0.47845035117013623
0.0680000000000001,-0.05,0.7877669809833322,-0.004018518418873542,0.478546232723659
0.0690000000000001,-0.05,0.787648598170216,-0.0035802304384537184,0.47864950006267903
0.0700000000000001,-0.05,0.7875231867181144,-0.0031485081865180306,0.4787598730465206
0.0710000000000001,-0.05,0.7873910599471325,-0.0027235604219606724,0.47887707201877006
0.0720000000000001,-0.05,0.7872525280921081,-0.0023055871139050408,0.47900081813096135
