x,y,u,v,p
0.264667, 0.217525, 0.764752, -0.000203109, 0.498055
0.257164, 0.217525, 0.764801, -0.000192899, 0.498009
0.24966, 0.217525, 0.764848, -0.00018021, 0.497965
0.242155, 0.217524, 0.764892, -0.000164841, 0.497923
0.23465, 0.217523, 0.764933, -0.000146395, 0.497885
0.227144, 0.21752, 0.764969, -0.000124681, 0.49785
0.219637, 0.217518, 0.765001, -9.92368e-05, 0.49782
0.21213, 0.217515, 0.765026, -6.98605e-05, 0.497796
0.204619, 0.217512, 0.765045, -3.61026e-05, 0.497778
0.197103, 0.21751, 0.765056, 2.30991e-06, 0.497767
0.189579, 0.21751, 0.765058, 4.57511e-05, 0.497765
0.182037, 0.217514, 0.76505, 9.45644e-05, 0.497773
0.174485, 0.217519, 0.765029, 0.000148981, 0.497791
0.166918, 0.217525, 0.764996, 0.000209252, 0.497822
0.15935, 0.217531, 0.764948, 0.000275449, 0.497867
0.15178, 0.217534, 0.764884, 0.000347631, 0.497927
0.144219, 0.217532, 0.764802, 0.000425753, 0.498003
0.136676, 0.217527, 0.764701, 0.000509491, 0.498097
0.129167, 0.217525, 0.764581, 0.000598279, 0.498209
0.121655, 0.217522, 0.764438, 0.000692255, 0.498342
0.114158, 0.217521, 0.764273, 0.000790278, 0.498496
0.10666, 0.21752, 0.764083, 0.00089243, 0.498673
0.099164, 0.21752, 0.763869, 0.000996925, 0.498874
0.091667, 0.21752, 0.763628, 0.0011039, 0.499099
0.084169, 0.21752, 0.763361, 0.00121094, 0.499348
0.076672, 0.217521, 0.763066, 0.00131803, 0.499622
0.069175, 0.217522, 0.762746, 0.00142245, 0.499921
0.061679, 0.217523, 0.7624, 0.0015241, 0.500244
0.054184, 0.217524, 0.762029, 0.00162015, 0.50059
0.046687, 0.217524, 0.761634, 0.00171057, 0.500958
0.03919, 0.217525, 0.761218, 0.00179244, 0.501345
0.031687, 0.217526, 0.760781, 0.00186597, 0.501752
0.024185, 0.217527, 0.760327, 0.00192851, 0.502174
0.01668, 0.217527, 0.759859, 0.0019806, 0.50261
0.009168, 0.217524, 0.759378, 0.00202028, 0.503056
0.001654, 0.217521, 0.75889, 0.00204809, 0.50351
-0.005867, 0.217517, 0.758396, 0.00206272, 0.503969
-0.013407, 0.217514, 0.757899, 0.00206503, 0.50443
-0.020948, 0.217513, 0.757403, 0.00205433, 0.504889
-0.028512, 0.217518, 0.756911, 0.00203156, 0.505345
-0.036078, 0.217524, 0.756426, 0.00199712, 0.505794
-0.043644, 0.217531, 0.755952, 0.00195266, 0.506233
-0.051208, 0.217536, 0.75549, 0.00189864, 0.50666
-0.058761, 0.217537, 0.755045, 0.00183737, 0.507071
-0.066288, 0.217535, 0.754618, 0.00176902, 0.507466
-0.073812, 0.217531, 0.754209, 0.00169578, 0.507844
-0.081325, 0.217528, 0.75382, 0.00161751, 0.508203
-0.088828, 0.217527, 0.753451, 0.0015364, 0.508543
-0.096332, 0.217525, 0.753103, 0.00145267, 0.508864
-0.103833, 0.217524, 0.752776, 0.00136778, 0.509165
-0.111335, 0.217524, 0.75247, 0.00128222, 0.509448
-0.118837, 0.217523, 0.752184, 0.001197, 0.509711
-0.126336, 0.217524, 0.751919, 0.00111245, 0.509955
-0.133838, 0.217523, 0.751673, 0.00102953, 0.51018
-0.141339, 0.217523, 0.751448, 0.00094796, 0.510388
-0.148835, 0.217524, 0.751241, 0.000868964, 0.510578
-0.156335, 0.217525, 0.751052, 0.000791585, 0.510751
-0.163836, 0.21752, 0.750881, 0.000717377, 0.510908
-0.171337, 0.217496, 0.750728, 0.000645231, 0.511049
-0.178846, 0.217445, 0.75059, 0.00057646, 0.511176
-0.18632, 0.217434, 0.750468, 0.000508495, 0.511287
-0.193652, 0.217673, 0.750365, 0.000441524, 0.511381
-0.200807, 0.218312, 0.750277, 0.000373656, 0.511457
-0.208253, 0.21798, 0.750197, 0.00031763, 0.511532
-0.009712, 0.007585, 0.654318, 0.0480873, 0.595503
-0.14129, -0.217548, 0.751569, -0.0010046, 0.509449
-0.01082, 0.004182, 0.645239, 0.021051, 0.604054
0.717458, -0.20783, 0.761978, 9.81478e-05, 0.499932
-0.178199, -0.217522, 0.750658, -0.000626558, 0.510286
-0.217484, 0.17116, 0.750086, 0.000553211, 0.512161
0.0238, 0.035199, 0.791627, 0.0459845, 0.473702
-0.217445, 0.178461, 0.750094, 0.000512847, 0.512047
-0.2173, 0.185821, 0.750101, 0.000469866, 0.51194
0.717888, -0.185764, 0.762263, 0.000147698, 0.499935
0.043071, -0.025246, 0.813312, -0.0171272, 0.453979
-0.216354, 0.216643, 0.750126, 0.000263671, 0.511605
-0.216915, 0.200522, 0.750114, 0.000376931, 0.511757
0.064661, -0.026453, 0.801433, 0.00306507, 0.466982
-0.007562, -0.016536, 0.717151, -0.0753926, 0.540547
-0.006444, -0.001352, 0.592613, -0.0414581, 0.642146
-0.216782, 0.208091, 0.75012, 0.000323424, 0.51168
0.718138, -0.200286, 0.762062, 0.000115041, 0.499934
0.005583, 0.030815, 0.759704, 0.0640892, 0.50167
-0.2175, 0.149051, 0.750058, 0.000654905, 0.512557
-0.004489, 0.022679, 0.725035, 0.0704242, 0.532413
0.032535, 0.03535, 0.799614, 0.0348979, 0.466946
0.040731, 0.035689, 0.801806, 0.0248181, 0.465323
0.001928, -0.024446, 0.758893, -0.0731164, 0.502356
-0.010713, -0.001847, 0.643453, -0.0269822, 0.605305
-0.013619, 0.001505, 0.658843, -0.000508222, 0.593273
-0.163535, -0.217524, 0.750968, -0.0007716, 0.510002
-0.012896, -0.00552, 0.668992, -0.0399971, 0.583849
-0.209387, -0.215145, 0.750203, -0.000365889, 0.510721
0.086382, 0.011929, 0.570401, -0.0234473, 0.47632
0.085408, -0.007367, 0.443368, 0.0222597, 0.475795
-0.007152, 0.010621, 0.66894, 0.0722213, 0.582795
0.076245, -0.020595, 0.7998, 0.0122964, 0.472955
-0.17087, -0.217513, 0.750805, -0.000698579, 0.510152
0.082337, 0.018566, 0.776732, -0.0159582, 0.476304
0.071263, 0.024243, 0.805039, -0.00763814, 0.469925
0.012104, -0.031301, 0.781102, -0.0571392, 0.483015
-0.010543, -0.01288, 0.699005, -0.0641788, 0.55757
-0.002129, 0.0294, 0.743715, 0.0610879, 0.517166
0.019005, -0.031495, 0.792922, -0.0510084, 0.472814
-0.21852, -0.224908, 0.750125, -0.00020285, 0.510725
0.05362, -0.032338, 0.800929, -0.00833593, 0.465469
-0.185498, -0.217497, 0.750528, -0.000557548, 0.510406
-0.200725, -0.216411, 0.750302, -0.000431578, 0.510621
0.03278, -0.031604, 0.803959, -0.0321306, 0.462801
0.060194, 0.030225, 0.800019, 0.00218548, 0.465837
0.039649, -0.031727, 0.804226, -0.02312, 0.461979
0.060744, -0.032882, 0.797439, -0.00269439, 0.468708
0.048813, 0.036194, 0.800513, 0.0153904, 0.466387
-0.12272, -0.211054, 0.752178, -0.00144918, 0.508943
-0.130172, -0.211054, 0.751912, -0.00135027, 0.509188
-0.107816, -0.211048, 0.752773, -0.00164963, 0.508396
-0.10036, -0.211045, 0.753101, -0.00174956, 0.508093
-0.092866, -0.211043, 0.753451, -0.00184646, 0.50777
-0.085349, -0.211041, 0.753824, -0.00194229, 0.507427
-0.07784, -0.211038, 0.754215, -0.00203183, 0.507065
-0.07029, -0.211037, 0.754629, -0.00211848, 0.506684
-0.062738, -0.211037, 0.75506, -0.00219543, 0.506285
-0.0552, -0.211036, 0.755508, -0.00226695, 0.505872
-0.047648, -0.211035, 0.75597, -0.00232555, 0.505444
-0.04012, -0.211033, 0.756445, -0.0023764, 0.505005
-0.03258, -0.211029, 0.756929, -0.00241178, 0.504556
-0.025057, -0.211025, 0.757421, -0.00243697, 0.5041
-0.01754, -0.211022, 0.757916, -0.00244504, 0.503641
-0.009999, -0.211019, 0.758415, -0.00244079, 0.503179
-0.002487, -0.211017, 0.758908, -0.0024193, 0.502721
0.005036, -0.211018, 0.759398, -0.00238403, 0.502267
0.012537, -0.211018, 0.759876, -0.00233272, 0.501822
0.020032, -0.21102, 0.760342, -0.00226811, 0.501389
0.027522, -0.211022, 0.760792, -0.0021893, 0.50097
0.035042, -0.211023, 0.761226, -0.00209868, 0.500567
0.042528, -0.211025, 0.761636, -0.00199687, 0.500185
0.050051, -0.211025, 0.762025, -0.00188595, 0.499822
0.057538, -0.211026, 0.762388, -0.00176725, 0.499485
0.065025, -0.211027, 0.762724, -0.00164337, 0.499171
0.072551, -0.211025, 0.763035, -0.00151426, 0.498882
0.08004, -0.211024, 0.763316, -0.00138408, 0.498619
0.087527, -0.211022, 0.76357, -0.00125281, 0.498383
0.095058, -0.211018, 0.763797, -0.0011223, 0.498171
0.102609, -0.211018, 0.763997, -0.000993355, 0.497985
0.110128, -0.21102, 0.764169, -0.0008689, 0.497824
0.117719, -0.211025, 0.764318, -0.000747894, 0.497685
0.125293, -0.211033, 0.764442, -0.000632942, 0.49757
0.132909, -0.211037, 0.764544, -0.000523904, 0.497475
0.140481, -0.211035, 0.764624, -0.000422477, 0.4974
0.148058, -0.211029, 0.764685, -0.000328353, 0.497344
0.155599, -0.21102, 0.764728, -0.000241911, 0.497304
0.16314, -0.211015, 0.764755, -0.000163018, 0.497279
0.170644, -0.211009, 0.764767, -9.14669e-05, 0.497268
0.178165, -0.211011, 0.764766, -2.71591e-05, 0.497269
0.185646, -0.21101, 0.764755, 3.04196e-05, 0.49728
0.193145, -0.211011, 0.764733, 8.12106e-05, 0.497301
0.200613, -0.211014, 0.764703, 0.000126184, 0.49733
0.208122, -0.21102, 0.764665, 0.000165188, 0.497365
0.215591, -0.211024, 0.764621, 0.0001991, 0.497407
0.22306, -0.211029, 0.764572, 0.00022778, 0.497453
0.230574, -0.21103, 0.764518, 0.000252425, 0.497504
0.238048, -0.211031, 0.764461, 0.000272672, 0.497558
0.245524, -0.211032, 0.764401, 0.000289304, 0.497615
0.253039, -0.21103, 0.764338, 0.000302756, 0.497674
0.260544, -0.211027, 0.764274, 0.000313052, 0.497734
0.268017, -0.211028, 0.764208, 0.000320853, 0.497796
0.275499, -0.211031, 0.764142, 0.000326012, 0.497858
0.283025, -0.211032, 0.764075, 0.000329489, 0.497921
0.290515, -0.211034, 0.764009, 0.000330763, 0.497983
0.298013, -0.211034, 0.763943, 0.000330863, 0.498046
0.305584, -0.21103, 0.763876, 0.000329262, 0.498108
0.313122, -0.211029, 0.763811, 0.000326804, 0.49817
0.320717, -0.211025, 0.763746, 0.000323056, 0.498231
0.328263, -0.211022, 0.763682, 0.000318723, 0.498291
0.33585, -0.211026, 0.76362, 0.00031343, 0.49835
0.343392, -0.211033, 0.763559, 0.000307699, 0.498407
0.35091, -0.21104, 0.763499, 0.000301474, 0.498463
0.358442, -0.211047, 0.763441, 0.000294895, 0.498518
0.365927, -0.211053, 0.763384, 0.000288131, 0.498571
0.373444, -0.211056, 0.763329, 0.000281105, 0.498623
0.380905, -0.211056, 0.763275, 0.000274106, 0.498673
0.388433, -0.211056, 0.763223, 0.000266877, 0.498723
0.395927, -0.211057, 0.763172, 0.000259729, 0.49877
0.403468, -0.211052, 0.763123, 0.000252516, 0.498817
0.410958, -0.211044, 0.763075, 0.000245475, 0.498862
0.418505, -0.211037, 0.763028, 0.000238404, 0.498906
0.42602, -0.211031, 0.762983, 0.000231485, 0.498949
0.433532, -0.211024, 0.76294, 0.000224677, 0.49899
0.441073, -0.211021, 0.762897, 0.000217963, 0.49903
0.448578, -0.211018, 0.762856, 0.000211434, 0.499069
0.456103, -0.211018, 0.762816, 0.000205029, 0.499107
0.463586, -0.211015, 0.762777, 0.000198853, 0.499143
0.471107, -0.211016, 0.76274, 0.000192797, 0.499178
0.478598, -0.211019, 0.762704, 0.000186939, 0.499212
0.486087, -0.21102, 0.762669, 0.000181282, 0.499246
0.493624, -0.211018, 0.762635, 0.000175778, 0.499278
0.501124, -0.211017, 0.762602, 0.000170507, 0.499309
0.508633, -0.211017, 0.762569, 0.00016539, 0.499339
0.516198, -0.211019, 0.762538, 0.000160438, 0.499369
0.523729, -0.211026, 0.762508, 0.000155659, 0.499398
0.531301, -0.211034, 0.762478, 0.000151058, 0.499425
0.53883, -0.21104, 0.76245, 0.000146659, 0.499452
0.546393, -0.211045, 0.762422, 0.00014245, 0.499479
0.553942, -0.211047, 0.762395, 0.000138411, 0.499504
0.561463, -0.211043, 0.762369, 0.000134627, 0.499529
0.568998, -0.211038, 0.762344, 0.000130944, 0.499553
0.576491, -0.211033, 0.762319, 0.00012755, 0.499576
0.584013, -0.211031, 0.762295, 0.000124161, 0.499599
0.591532, -0.21103, 0.762272, 0.000121098, 0.499621
0.599012, -0.21103, 0.762249, 0.000118019, 0.499643
0.606528, -0.21103, 0.762227, 0.000115279, 0.499664
0.614044, -0.21103, 0.762205, 0.000112473, 0.499685
0.621522, -0.21103, 0.762184, 0.000110077, 0.499705
0.629048, -0.21103, 0.762163, 0.000107506, 0.499724
0.636519, -0.211029, 0.762143, 0.000105448, 0.499744
0.644032, -0.211028, 0.762123, 0.000103161, 0.499763
0.651538, -0.211032, 0.762103, 0.000101261, 0.499781
0.658999, -0.211039, 0.762084, 9.94535e-05, 0.499799
0.666458, -0.211069, 0.762066, 9.7437e-05, 0.499817
0.673865, -0.211116, 0.762047, 9.61858e-05, 0.499834
0.681204, -0.211214, 0.762028, 9.40614e-05, 0.499851
0.688481, -0.211256, 0.76201, 9.30239e-05, 0.499868
0.695712, -0.211174, 0.761994, 9.19426e-05, 0.499884
0.702942, -0.210974, 0.761979, 9.17129e-05, 0.4999
0.710331, -0.210123, 0.761971, 9.15797e-05, 0.499916
0.046613, -0.031978, 0.802978, -0.0143633, 0.463007
0.711006, -0.167535, 0.762591, 0.000184868, 0.499925
-0.210098, 0.21092, 0.750176, 0.000366229, 0.511604
-0.211037, 0.122961, 0.750021, 0.000870889, 0.513088
-0.211026, 0.130415, 0.750041, 0.00085797, 0.512924
0.711005, -0.160163, 0.762734, 0.000200232, 0.499927
-0.21101, 0.137867, 0.75006, 0.000837598, 0.512763
-0.21104, 0.115488, 0.75, 0.000875891, 0.513255
-0.211041, 0.108019, 0.749977, 0.000872065, 0.513423
-0.21104, 0.100549, 0.749954, 0.000858815, 0.51359
-0.21104, 0.093095, 0.74993, 0.000836179, 0.513754
-0.211038, 0.085645, 0.749905, 0.000804533, 0.513914
-0.211034, 0.078211, 0.74988, 0.000763787, 0.514067
-0.211028, 0.070776, 0.749856, 0.000713474, 0.514212
-0.211022, 0.063342, 0.749832, 0.000653594, 0.514346
-0.211019, 0.0559, 0.74981, 0.000584929, 0.514469
-0.211019, 0.048436, 0.749789, 0.000508617, 0.514578
-0.211022, 0.040968, 0.749771, 0.000425332, 0.514671
-0.211025, 0.033487, 0.749756, 0.000334274, 0.514747
-0.211028, 0.025998, 0.749744, 0.000234781, 0.514803
-0.211031, 0.018505, 0.749735, 0.000128256, 0.51484
-0.211033, 0.011012, 0.74973, 1.83048e-05, 0.514856
-0.211036, 0.003532, 0.749728, -9.15422e-05, 0.514851
-0.211039, -0.003944, 0.74973, -0.000199784, 0.514824
-0.21104, -0.011408, 0.749736, -0.000305513, 0.514776
-0.211039, -0.018848, 0.749745, -0.000407556, 0.514708
-0.211035, -0.026286, 0.749758, -0.000505222, 0.514619
-0.211029, -0.033716, 0.749774, -0.000597572, 0.514513
-0.211023, -0.041153, 0.749793, -0.000683461, 0.514389
-0.211019, -0.048602, 0.749814, -0.000761325, 0.514249
-0.21102, -0.056056, 0.749836, -0.000829809, 0.514095
-0.211023, -0.063526, 0.749861, -0.000888737, 0.513929
-0.211027, -0.071012, 0.749886, -0.000938066, 0.513752
-0.211031, -0.078498, 0.749911, -0.000977391, 0.513567
-0.211034, -0.085985, 0.749937, -0.00100638, 0.513376
-0.211038, -0.093469, 0.749962, -0.00102513, 0.513182
-0.211041, -0.100934, 0.749986, -0.00103427, 0.512985
-0.211042, -0.108399, 0.750009, -0.00103439, 0.512789
-0.211039, -0.11584, 0.750031, -0.00102593, 0.512595
-0.211033, -0.12328, 0.750051, -0.00100926, 0.512403
-0.211025, -0.130713, 0.750071, -0.000984765, 0.512217
-0.211018, -0.138152, 0.750088, -0.000953075, 0.512036
-0.211015, -0.145592, 0.750104, -0.00091492, 0.511863
-0.211015, -0.153045, 0.750119, -0.000871022, 0.511697
-0.211021, -0.160493, 0.750132, -0.000821408, 0.51154
-0.211029, -0.167937, 0.750143, -0.000766978, 0.511394
-0.211032, -0.175356, 0.750153, -0.000709035, 0.511259
-0.211024, -0.18278, 0.750162, -0.000648284, 0.511134
-0.211027, -0.190249, 0.75017, -0.000583089, 0.511021
-0.210896, -0.197895, 0.750178, -0.000515104, 0.510917
-0.210415, -0.205948, 0.750188, -0.000445323, 0.510819
-0.010939, 0.021854, 0.719539, 0.0573755, 0.54082
0.674083, 0.211217, 0.762905, -8.72684e-05, 0.499849
0.005911, -0.030237, 0.769428, -0.0613118, 0.493663
0.711222, -0.182154, 0.762335, 0.000153564, 0.499922
0.711051, -0.174893, 0.762457, 0.000169255, 0.499923
0.71101, -0.152734, 0.762888, 0.000215521, 0.499929
-0.015084, -0.011135, 0.696654, -0.0462699, 0.560541
0.706666, 0.211535, 0.762832, -8.12045e-05, 0.499916
0.711686, -0.189236, 0.762224, 0.00013779, 0.499922
0.711019, -0.14528, 0.763049, 0.000230456, 0.499931
0.711027, -0.137822, 0.763217, 0.000245091, 0.499934
0.71103, -0.130339, 0.763391, 0.000259417, 0.499936
0.711032, -0.122852, 0.763569, 0.00027347, 0.49994
0.711034, -0.115365, 0.763749, 0.000287211, 0.499944
0.711037, -0.107885, 0.763929, 0.000300712, 0.499948
0.711039, -0.100407, 0.764108, 0.000314252, 0.499953
0.711039, -0.092955, 0.764283, 0.000327853, 0.499959
0.711038, -0.085505, 0.764453, 0.000342697, 0.499966
0.711034, -0.078068, 0.764619, 0.000359489, 0.499974
0.711028, -0.070638, 0.76478, 0.000383085, 0.499982
0.711023, -0.063205, 0.764876, 0.000426505, 0.49999
0.71102, -0.055753, 0.764518, 0.000516363, 0.499994
0.711019, -0.048297, 0.762408, 0.000696515, 0.499993
0.711021, -0.040826, 0.755695, 0.000993427, 0.499981
0.711025, -0.033343, 0.74028, 0.00137226, 0.49996
0.711027, -0.025852, 0.713314, 0.00169161, 0.499933
0.71103, -0.01836, 0.677074, 0.00174844, 0.499912
0.711032, -0.010868, 0.640693, 0.00137771, 0.499903
0.711036, -0.00339, 0.616898, 0.000586634, 0.4999
0.711038, 0.004087, 0.615056, -0.000401213, 0.499898
0.711038, 0.01155, 0.63592, -0.00124706, 0.499901
0.711037, 0.018989, 0.671003, -0.00169463, 0.499909
0.711032, 0.026427, 0.707888, -0.00169901, 0.499928
0.711027, 0.033857, 0.736636, -0.00140598, 0.499955
0.711022, 0.041291, 0.753927, -0.00102382, 0.49998
0.71102, 0.04874, 0.761912, -0.00070697, 0.499993
0.711021, 0.056196, 0.764624, -0.000509016, 0.499997
0.711024, 0.063675, 0.765208, -0.00040592, 0.499993
0.711028, 0.071157, 0.765195, -0.000357825, 0.499986
0.711031, 0.078645, 0.76508, -0.000331828, 0.499978
0.711034, 0.086136, 0.764952, -0.000315297, 0.499971
0.711036, 0.093617, 0.764819, -0.000300373, 0.499964
0.711039, 0.101084, 0.764677, -0.000287684, 0.499958
0.711039, 0.108547, 0.764532, -0.000274719, 0.499953
0.711037, 0.115983, 0.764383, -0.000262334, 0.499949
0.711033, 0.123418, 0.764233, -0.00024952, 0.499945
0.711029, 0.130847, 0.764083, -0.000236693, 0.499942
0.711026, 0.138278, 0.763935, -0.000223466, 0.499939
0.71103, 0.145726, 0.763789, -0.000210061, 0.499937
0.711037, 0.153176, 0.763648, -0.000196231, 0.499935
0.711064, 0.16062, 0.763513, -0.000182244, 0.499933
0.711105, 0.16805, 0.763385, -0.000167859, 0.499931
0.711215, 0.175372, 0.763267, -0.000153724, 0.49993
0.711283, 0.18264, 0.763158, -0.000139067, 0.499929
0.711391, 0.189643, 0.763062, -0.000125181, 0.499928
0.710547, 0.196785, 0.762975, -0.000110772, 0.499925
0.708822, 0.203792, 0.762902, -9.68974e-05, 0.499921
0.028255, 0.042028, 0.788969, 0.0355534, 0.476871
0.697258, 0.211303, 0.762854, -8.35402e-05, 0.499897
-0.005081, -0.0274, 0.746742, -0.0619859, 0.515834
0.025916, -0.031584, 0.799245, -0.0407847, 0.466524
-0.210963, 0.167311, 0.75012, 0.000694884, 0.512191
0.659221, 0.211066, 0.76294, -9.03034e-05, 0.499817
0.651781, 0.211041, 0.762957, -9.22362e-05, 0.499801
0.64433, 0.211037, 0.762975, -9.36906e-05, 0.499784
0.636865, 0.21104, 0.762993, -9.57856e-05, 0.499767
0.629389, 0.21104, 0.763012, -9.75706e-05, 0.499749
0.621908, 0.211036, 0.76303, -9.97782e-05, 0.499731
0.614418, 0.21103, 0.76305, -0.000101955, 0.499713
0.606907, 0.211027, 0.763069, -0.000104337, 0.499694
0.599386, 0.211023, 0.763089, -0.000106803, 0.499675
0.591847, 0.211022, 0.76311, -0.000109445, 0.499656
0.584289, 0.211023, 0.763131, -0.000112187, 0.499635
0.576721, 0.211026, 0.763153, -0.00011508, 0.499615
0.569146, 0.21103, 0.763176, -0.000118134, 0.499593
0.561586, 0.211033, 0.763199, -0.000121284, 0.499571
0.554036, 0.211036, 0.763222, -0.000124634, 0.499549
0.546493, 0.211035, 0.763246, -0.000128091, 0.499526
0.538964, 0.211033, 0.763271, -0.00013173, 0.499503
0.53145, 0.211031, 0.763297, -0.000135499, 0.499478
0.523938, 0.21103, 0.763323, -0.000139412, 0.499454
0.51643, 0.211027, 0.76335, -0.000143499, 0.499428
0.508922, 0.211025, 0.763378, -0.000147712, 0.499402
0.501414, 0.211023, 0.763407, -0.000152105, 0.499375
0.493912, 0.211022, 0.763436, -0.000156614, 0.499347
0.486409, 0.211022, 0.763466, -0.000161295, 0.499318
0.478912, 0.211024, 0.763498, -0.000166086, 0.499288
0.471414, 0.211025, 0.76353, -0.000171047, 0.499258
0.463918, 0.211026, 0.763563, -0.000176124, 0.499227
0.456418, 0.211027, 0.763597, -0.000181355, 0.499194
0.448921, 0.211027, 0.763633, -0.000186691, 0.499161
0.441415, 0.211026, 0.763669, -0.000192177, 0.499127
0.433912, 0.211026, 0.763706, -0.000197729, 0.499091
0.426407, 0.211024, 0.763745, -0.000203409, 0.499055
0.418897, 0.211022, 0.763785, -0.000209131, 0.499018
0.411386, 0.211019, 0.763825, -0.000214937, 0.498979
0.403867, 0.211017, 0.763867, -0.000220732, 0.498939
0.396346, 0.211015, 0.763911, -0.000226549, 0.498899
0.388804, 0.211018, 0.763955, -0.000232272, 0.498857
0.381261, 0.211024, 0.764001, -0.000237916, 0.498814
0.373704, 0.211031, 0.764048, -0.000243388, 0.498769
0.366147, 0.211038, 0.764096, -0.000248683, 0.498724
0.358592, 0.211043, 0.764145, -0.0002537, 0.498677
0.351054, 0.211045, 0.764196, -0.000258382, 0.49863
0.343517, 0.211041, 0.764247, -0.000262688, 0.498582
0.336, 0.211038, 0.764299, -0.000266402, 0.498533
0.328488, 0.211036, 0.764352, -0.000269533, 0.498483
0.32098, 0.211034, 0.764406, -0.000271808, 0.498432
0.313474, 0.211033, 0.76446, -0.000273261, 0.498381
0.30597, 0.211033, 0.764515, -0.000273547, 0.498329
0.298466, 0.211032, 0.76457, -0.000272673, 0.498277
0.290962, 0.211032, 0.764625, -0.000270299, 0.498226
0.283459, 0.211031, 0.76468, -0.000266302, 0.498174
0.275956, 0.211031, 0.764734, -0.000260407, 0.498123
0.268453, 0.211031, 0.764788, -0.00025233, 0.498072
0.260951, 0.211031, 0.76484, -0.000241866, 0.498023
0.253449, 0.211031, 0.76489, -0.000228601, 0.497976
0.245944, 0.211031, 0.764938, -0.000212328, 0.49793
0.238441, 0.21103, 0.764984, -0.000192564, 0.497887
0.230936, 0.211029, 0.765026, -0.000169106, 0.497848
0.223428, 0.211026, 0.765063, -0.000141329, 0.497812
0.215919, 0.211023, 0.765096, -0.000109149, 0.497781
0.208407, 0.21102, 0.765122, -7.17197e-05, 0.497756
0.200883, 0.211016, 0.765142, -2.91152e-05, 0.497738
0.193356, 0.211015, 0.765153, 1.96939e-05, 0.497727
0.185818, 0.211017, 0.765155, 7.4376e-05, 0.497724
0.178266, 0.211023, 0.765146, 0.000136193, 0.497732
0.170701, 0.211031, 0.765125, 0.000204497, 0.497752
0.163133, 0.211039, 0.76509, 0.000280476, 0.497784
0.155565, 0.211042, 0.76504, 0.000363221, 0.497831
0.148019, 0.211041, 0.764973, 0.000453631, 0.497893
0.140476, 0.211037, 0.764888, 0.000550706, 0.497973
0.132948, 0.211031, 0.764783, 0.000655147, 0.498071
0.125435, 0.211026, 0.764656, 0.000765477, 0.498189
0.117938, 0.211026, 0.764507, 0.00088185, 0.498328
0.110439, 0.211024, 0.764334, 0.00100326, 0.49849
0.102943, 0.211025, 0.764135, 0.0011289, 0.498676
0.095446, 0.211025, 0.763909, 0.00125781, 0.498886
0.087947, 0.211025, 0.763656, 0.00138825, 0.499122
0.080447, 0.211025, 0.763374, 0.00151942, 0.499385
0.072949, 0.211026, 0.763066, 0.00164861, 0.499673
0.065451, 0.211026, 0.762729, 0.00177525, 0.499987
0.057956, 0.211026, 0.762366, 0.00189629, 0.500325
0.050457, 0.211027, 0.761976, 0.00201103, 0.500688
0.042964, 0.211028, 0.761563, 0.00211656, 0.501073
0.035463, 0.211029, 0.761127, 0.00221223, 0.501478
0.027966, 0.211031, 0.760672, 0.00229553, 0.501902
0.020457, 0.211031, 0.7602, 0.00236609, 0.502341
0.012952, 0.211031, 0.759714, 0.00242202, 0.502793
0.005442, 0.211029, 0.759217, 0.00246323, 0.503255
-0.002087, 0.211024, 0.758712, 0.0024889, 0.503723
-0.009618, 0.21102, 0.758204, 0.00249894, 0.504195
-0.01717, 0.211019, 0.757694, 0.00249305, 0.504668
-0.024729, 0.211023, 0.757188, 0.00247175, 0.505137
-0.032298, 0.211029, 0.756688, 0.00243607, 0.5056
-0.039867, 0.211036, 0.756198, 0.0023868, 0.506054
-0.047431, 0.211042, 0.755722, 0.0023262, 0.506495
-0.054974, 0.211043, 0.755261, 0.00225483, 0.50692
-0.06251, 0.211041, 0.754818, 0.00217557, 0.50733
-0.070032, 0.211037, 0.754395, 0.00208817, 0.507721
-0.07754, 0.211035, 0.753992, 0.00199553, 0.508093
-0.085045, 0.211033, 0.75361, 0.00189796, 0.508445
-0.092548, 0.211031, 0.753249, 0.00179716, 0.508778
-0.10005, 0.21103, 0.75291, 0.00169469, 0.50909
-0.10755, 0.21103, 0.752593, 0.00159058, 0.509383
-0.115051, 0.21103, 0.752297, 0.00148733, 0.509655
-0.122552, 0.21103, 0.752022, 0.00138405, 0.509908
-0.130052, 0.21103, 0.751768, 0.00128306, 0.510142
-0.137552, 0.21103, 0.751535, 0.0011835, 0.510357
-0.145051, 0.21103, 0.75132, 0.00108685, 0.510554
-0.152548, 0.211031, 0.751125, 0.000992609, 0.510733
-0.160029, 0.211036, 0.750948, 0.000901647, 0.510895
-0.167524, 0.211028, 0.750788, 0.00081365, 0.511042
-0.175046, 0.210969, 0.750644, 0.000729408, 0.511175
-0.182646, 0.210837, 0.750515, 0.000648293, 0.511295
-0.190306, 0.210741, 0.750401, 0.000568047, 0.5114
-0.197628, 0.211479, 0.750308, 0.00048315, 0.511479
-0.204002, 0.212978, 0.750237, 0.000404059, 0.511532
0.66665, 0.211126, 0.762923, -8.88235e-05, 0.499833
-0.210122, 0.203668, 0.75017, 0.000430639, 0.511675
-0.210295, 0.19643, 0.750162, 0.0004899, 0.511757
0.006923, 0.037707, 0.766866, 0.05428, 0.497983
-0.115285, -0.211049, 0.752465, -0.00155006, 0.508679
